"","X","latitude","longitude"
"2300455",2300455,4.84966457,100.74436433
"3882792",3882792,0.45564807,101.35167287
"7534965",7534965,2.87838976,103.23383603
"4107825",4107825,3.1307276,101.69602057
"3091981",3091981,2.95402407,101.58399286
"3035160",3035160,3.15596974,101.664197
"3279187",3279187,4.7062258,101.15846746
"532491",532491,2.51256438,102.78913177
"784619",784619,3.80961396,101.37537604
"4973022",4973022,1.03843053,101.49133552
"7082457",7082457,2.99537209,101.67421008
"6592664",6592664,3.78361877,103.25609034
"3772060",3772060,3.1090642,101.36484766
"4848155",4848155,2.2793683,102.39989376
"2487131",2487131,1.32931393,103.94467634
"9650324",9650324,1.37888892,103.63381377
"8950231",8950231,2.98843397,101.54134098
"1924790",1924790,1.13088524,104.03576609
"8996779",8996779,0.92388214,104.44980857
"4562457",4562457,3.307203,101.59510746
"1709688",1709688,0.46842664,101.01739667
"6418024",6418024,0.92848242,104.42592305
"1845023",1845023,3.68563755,100.98556115
"3699432",3699432,0.92019108,104.60594539
"2607193",2607193,4.75685596,100.92423463
"4055332",4055332,4.13282337,100.7297712
"369954",369954,1.17753721,101.26035671
"6808800",6808800,2.6294865,103.74559901
"9335611",9335611,1.47718661,103.66317765
"9549041",9549041,2.67948018,103.60748083
"6916564",6916564,3.56728547,102.2390506
"7381007",7381007,3.0080843,101.68885603
"1490940",1490940,2.73009259,101.99626311
"358102",358102,1.32478627,103.47377776
"1734902",1734902,1.52043543,103.65912773
"3790795",3790795,2.32259932,102.08639875
"6318502",6318502,4.35050099,100.98888521
"2097177",2097177,2.96185905,101.53060913
"5186454",5186454,3.27709227,101.72884753
"8913175",8913175,4.63413092,101.06443578
"1319549",1319549,2.71894575,102.36631676
"8461424",8461424,1.61898429,103.25883291
"3075057",3075057,4.53386715,101.12233001
"200186",200186,2.97975143,101.81172303
"7515928",7515928,2.70122517,101.92931651
"5192139",5192139,3.08253067,101.6349574
"4063138",4063138,3.2412773,101.53736641
"6755322",6755322,1.88525407,103.01628359
"2617844",2617844,0.51195361,101.54153245
"6981066",6981066,2.28361511,102.61747016
"8715748",8715748,0.82150377,100.99225911
"4751750",4751750,1.77015766,100.94733285
"4950730",4950730,1.47137615,103.67847544
"4359945",4359945,2.32666867,102.0674484
"1997630",1997630,3.82551162,103.33021185
"1857309",1857309,2.8837489,101.7606201
"237280",237280,0.65939662,101.06587554
"8454396",8454396,1.56660596,103.88895921
"8354809",8354809,3.81777087,101.84754872
"7781752",7781752,1.03620804,103.97143592
"2590393",2590393,2.03313761,103.29485389
"5519838",5519838,3.06029881,101.62286821
"8055845",8055845,2.16879169,103.91113416
"5160346",5160346,3.08623462,101.61986309
"3129375",3129375,1.51003548,103.76562434
"9450667",9450667,4.62119413,101.07502614
"7044167",7044167,0.79548158,101.21282617
"9136294",9136294,2.8328774,101.50047729
"6771006",6771006,0.43755805,101.41173669
"4309780",4309780,0.38812834,101.43995365
"5487566",5487566,4.87359301,100.93783757
"3393",3393,4.42928848,103.44152143
"2912768",2912768,1.33436156,103.47569979
"884548",884548,2.15315854,100.78122756
"1951818",1951818,3.20325283,101.74754852
"5680120",5680120,2.4427648,103.82750985
"1236276",1236276,0.60393212,100.64927182
"2379269",2379269,1.94850638,103.02896636
"5027840",5027840,4.21133712,100.70478236
"4413207",4413207,0.19710672,100.76397527
"9014159",9014159,1.77266391,103.12328674
"6049586",6049586,3.78813153,101.0079279
"1377067",1377067,4.73281899,103.08661932
"6895194",6895194,3.3255015,101.55236139
"1233884",1233884,3.10812496,101.72375642
"214071",214071,1.46905084,103.69533233
"7185028",7185028,2.02118087,102.78599294
"600147",600147,2.82189493,101.79712878
"8386551",8386551,3.54587376,101.96608013
"1267116",1267116,4.92428949,100.6298739
"6000990",6000990,3.3147655,101.43843273
"5153746",5153746,3.08607455,101.37548202
"5425233",5425233,3.3383519,101.56323476
"7377532",7377532,3.00334131,101.62184274
"8194577",8194577,2.57810903,102.70982753
"8178259",8178259,2.49643625,102.85899928
"5414552",5414552,1.281491,103.78456319
"8663170",8663170,3.04428324,101.62076085
"6917994",6917994,2.08286636,103.94799495
"5886294",5886294,0.48203605,101.34331371
"9412276",9412276,2.98734451,101.53958189
"6280658",6280658,2.93445643,101.4500277
"6535839",6535839,3.85042951,100.93801016
"1228314",1228314,1.03319202,103.9502913
"5235174",5235174,1.64935362,103.63579566
"7543445",7543445,1.93888686,103.09238449
"2374392",2374392,2.4415935,102.47024321
"8346944",8346944,2.63572398,102.32246021
"7427916",7427916,4.41139868,101.45662843
"1433058",1433058,2.52356592,102.77243091
"2826124",2826124,3.01896599,101.73609745
"3419246",3419246,1.11238591,103.96170938
"9021665",9021665,1.16141122,104.02758604
"5280039",5280039,4.22672407,103.41155376
"1947531",1947531,4.21475346,100.69863485
"3659445",3659445,2.50599493,102.83064053
"139068",139068,2.93263936,101.44944872
"4376631",4376631,2.37929701,102.21408
"5627998",5627998,3.50848626,102.38691634
"8452898",8452898,2.32711081,102.20455958
"3709716",3709716,4.0343869,102.38076343
"7857837",7857837,4.19441563,100.68495389
"159931",159931,0.35030974,101.00726169
"4772990",4772990,2.38483538,102.3541502
"3912311",3912311,2.03977895,102.58656095
"8132677",8132677,3.74210285,101.98813321
"3842356",3842356,1.3915702,103.76569128
"3914929",3914929,4.78427757,100.71994023
"3501981",3501981,3.75913118,103.22249482
"5665751",5665751,0.45062456,101.4009401
"4276905",4276905,3.06336217,101.79142289
"2920659",2920659,3.20995855,101.53697618
"2649804",2649804,1.0242186,103.37435706
"5853668",5853668,3.07190162,101.67314055
"1969491",1969491,3.77200265,103.32798626
"2928197",2928197,2.93395346,102.06490644
"2339747",2339747,1.23034124,101.42441918
"9342932",9342932,1.53748406,103.61225737
"434590",434590,4.56653921,103.30944557
"1490179",1490179,0.29280467,100.98349901
"1082725",1082725,0.86742174,104.48401375
"7892898",7892898,1.57901757,103.81332768
"8391327",8391327,3.23035199,101.70325079
"3704668",3704668,4.46046349,101.02399872
"2491712",2491712,3.03551641,101.75654455
"4569497",4569497,4.04599045,100.89531959
"7742432",7742432,2.18426643,102.27812324
"312709",312709,2.95267257,101.31350107
"9170369",9170369,0.79166739,104.50675571
"3596815",3596815,3.64368127,101.88745605
"3055281",3055281,4.76925058,103.41467622
"6898508",6898508,2.97912435,101.65149296
"7428787",7428787,3.99055032,100.78017641
"3478901",3478901,2.74390391,101.85118177
"483852",483852,2.17611543,102.51246904
"7478877",7478877,1.3134802,103.89245588
"9254057",9254057,0.89716595,104.48587491
"1400191",1400191,2.88707236,101.76198734
"8661296",8661296,2.67643571,101.66751731
"5765260",5765260,4.58582478,101.05013504
"2244381",2244381,3.73141244,103.32110883
"4416322",4416322,4.37737862,101.15040079
"6181904",6181904,3.06681436,102.41090263
"7311950",7311950,3.91695544,103.31000033
"7150838",7150838,4.13313017,103.23445948
"3542272",3542272,1.1100254,103.9694755
"2174012",2174012,0.44400887,101.39515633
"4520209",4520209,1.4188955,103.79634921
"6516533",6516533,2.96458249,102.98788508
"4264124",4264124,4.20919454,101.25432205
"274653",274653,0.46043716,101.462426
"7666589",7666589,4.25371589,100.91596344
"4862534",4862534,3.68534311,102.95977871
"1327486",1327486,3.0948301,101.70400785
"1271580",1271580,1.02809973,104.09727
"4228684",4228684,4.50772895,101.07916397
"8147274",8147274,2.06677434,102.54688883
"6619735",6619735,2.72292221,101.9118739
"4472247",4472247,3.75932447,103.2021592
"927895",927895,3.21568428,101.70340147
"1956378",1956378,2.97663051,101.34982392
"2459732",2459732,4.62271972,103.43673053
"8305149",8305149,2.33545915,102.24240544
"3655035",3655035,0.34619982,101.02268187
"2454387",2454387,3.09029855,102.23077142
"9070978",9070978,2.35077009,102.10498151
"1839239",1839239,0.99064724,102.68828996
"8408892",8408892,3.18587376,101.71497682
"7031920",7031920,1.57494245,103.71432881
"4586928",4586928,0.50585921,101.42890307
"7905257",7905257,1.27218303,101.19880882
"6149127",6149127,1.67437237,101.40528495
"8337210",8337210,3.02603703,101.68064358
"9430736",9430736,1.533891,103.69379929
"5782597",5782597,4.67175886,101.19412433
"5621412",5621412,1.04175274,103.93794368
"7437319",7437319,1.6738111,103.53240557
"4967832",4967832,3.21483711,101.61274405
"1595080",1595080,3.07408879,101.58054089
"3479422",3479422,4.8463105,100.73597844
"8617282",8617282,2.37269585,102.22337639
"9067005",9067005,3.21926351,101.47344783
"3290356",3290356,0.30840086,102.1451988
"5547692",5547692,1.04141143,104.05425053
"9270971",9270971,2.5009606,102.28263007
"154853",154853,3.21023953,101.64411914
"600508",600508,1.40073869,103.74924102
"9518311",9518311,1.05774503,103.96618998
"8742764",8742764,4.30913204,100.76596012
"9313182",9313182,2.27111817,102.26266839
"2017889",2017889,3.27081024,102.62557887
"6940907",6940907,1.11055197,103.98539051
"4605008",4605008,2.93689956,101.6853965
"1045037",1045037,3.15721845,101.41715283
"8855292",8855292,3.81773584,103.34234113
"4640501",4640501,3.19876116,101.85268694
"8873705",8873705,1.17565058,104.53669512
"3111554",3111554,4.24292914,101.98678747
"6299321",6299321,0.91935552,104.44497267
"6935351",6935351,0.42851889,101.430008
"8577666",8577666,2.06903713,103.50466821
"4931887",4931887,4.55536687,101.42388605
"4656107",4656107,0.34648184,101.01876446
"6513193",6513193,2.17066795,102.71083995
"2291974",2291974,1.00532679,103.39137562
"2201969",2201969,1.32013408,103.7730362
"1194076",1194076,1.36342309,103.87224056
"8594340",8594340,0.53105694,103.25355713
"2523825",2523825,3.1429794,101.40386604
"7363095",7363095,1.72843775,103.2231781
"8181890",8181890,2.29792639,102.4736135
"2396428",2396428,0.4767388,101.40712294
"4930687",4930687,2.39182941,102.41722279
"929576",929576,4.34848127,101.11883795
"2074557",2074557,4.13601321,100.89759876
"1132819",1132819,2.65644399,102.29834923
"4845862",4845862,1.85569303,102.93387362
"2473531",2473531,1.37388689,103.74266991
"2221367",2221367,3.09928194,101.74127202
"2671154",2671154,0.51441826,101.47923569
"5925339",5925339,1.03300502,104.00324019
"1390565",1390565,1.96848021,103.05423275
"6925816",6925816,1.49705482,103.75714552
"6033867",6033867,1.09753739,102.86331014
"3059608",3059608,1.12292495,104.04153339
"3279273",3279273,4.64816608,101.12306112
"2448569",2448569,1.01519381,103.3304782
"8411183",8411183,1.11745607,101.49161273
"5961063",5961063,1.15771531,104.03236459
"1204194",1204194,2.97264024,101.39814631
"8048112",8048112,3.07135339,101.58789484
"5959467",5959467,2.04800573,100.64141844
"131587",131587,3.13283391,101.33670396
"1104127",1104127,2.83680399,101.76185519
"748980",748980,2.57778335,102.11720144
"5520088",5520088,4.89858642,100.67257798
"1729178",1729178,1.06882482,104.2568832
"6517639",6517639,1.58240231,100.9888954
"8935711",8935711,0.96332963,104.04772684
"2989116",2989116,1.67427318,101.4186473
"1554376",1554376,3.20166868,101.47813016
"558546",558546,1.33798846,103.78640034
"7280309",7280309,2.7955271,102.804718
"8980211",8980211,2.98576912,101.66825142
"7656318",7656318,0.49270301,101.43753268
"6970626",6970626,4.1963804,100.67214006
"5691440",5691440,0.91224356,104.45405484
"9287220",9287220,4.56043268,101.04558743
"296766",296766,0.48843939,101.43407245
"2071869",2071869,4.23184241,101.29786857
"813131",813131,3.37802404,102.57182088
"3419361",3419361,2.67363973,101.86838809
"57227",57227,1.01176099,103.40763164
"7954363",7954363,1.06603037,103.89790399
"9042953",9042953,1.49944197,103.79185757
"9394541",9394541,3.10614284,101.6310518
"9178880",9178880,0.50305369,101.34598902
"1166509",1166509,2.61636035,102.06481196
"2760826",2760826,2.94616423,101.7789709
"8799675",8799675,2.01909251,102.67326653
"494901",494901,1.50067269,103.78997177
"8546085",8546085,1.14387536,104.04398018
"782107",782107,1.08196251,104.28796268
"595702",595702,3.00109101,102.43481291
"3857072",3857072,2.06323469,100.65758196
"9671576",9671576,1.83986527,102.94303951
"2001821",2001821,2.92445702,101.80977622
"453091",453091,1.75213903,101.04401821
"1345915",1345915,3.95331909,103.36060858
"1606709",1606709,3.10761564,101.43987896
"246295",246295,0.53666485,101.44808416
"4046495",4046495,1.78783978,102.95127999
"2015222",2015222,2.96236627,101.58271573
"5120532",5120532,1.36524369,103.87816464
"3639811",3639811,0.74426947,101.81621566
"7744897",7744897,4.12284966,101.28846466
"6858892",6858892,0.90785826,104.52961913
"5885690",5885690,4.209387,100.65412737
"9567231",9567231,1.15114134,104.36658111
"1482513",1482513,3.02566295,101.53555531
"4255959",4255959,3.33194017,101.51972871
"1741930",1741930,3.22400526,101.74345956
"3693876",3693876,3.79742944,100.89224782
"3370464",3370464,3.06035172,101.77451912
"9055224",9055224,2.65467705,103.44142395
"4230210",4230210,3.32102213,101.54681973
"8175243",8175243,0.12209237,102.076512
"1855928",1855928,2.30023327,102.20143294
"4767214",4767214,1.06717578,104.1149524
"6450662",6450662,3.04989272,101.49714817
"4354413",4354413,2.27406457,102.28189804
"2683177",2683177,3.30112789,101.58204974
"8922553",8922553,0.42093255,101.46389224
"8368986",8368986,0.4794514,101.35729617
"1485301",1485301,4.45018151,101.39563888
"7483392",7483392,4.13515438,103.23746867
"6882189",6882189,0.45611655,101.45431467
"4913858",4913858,4.23678839,103.37604268
"7945394",7945394,4.57270127,101.07745706
"5494154",5494154,3.39667703,101.55939378
"2385028",2385028,2.81685317,101.44873603
"9119375",9119375,0.76269901,104.23740839
"1878292",1878292,2.20909351,102.30263549
"5433719",5433719,3.13132953,101.77476742
"3188065",3188065,1.1408195,104.03934483
"7915020",7915020,0.93187337,101.23816868
"1096535",1096535,4.85252082,100.71487693
"543049",543049,2.24695228,102.27223878
"4935712",4935712,1.26696837,101.20413407
"5623166",5623166,0.94764335,102.06563022
"6409002",6409002,2.9770267,101.39340906
"4499636",4499636,2.22974032,102.34011511
"2495078",2495078,4.52430788,101.03060907
"4027776",4027776,4.76722433,100.74852507
"4307030",4307030,4.29980212,100.75741284
"5792624",5792624,2.9526321,101.75315502
"7527542",7527542,0.66415966,101.60124965
"8107722",8107722,2.31021526,102.28069618
"7636855",7636855,0.65897541,101.601617
"3672076",3672076,3.15964237,101.65267418
"4092839",4092839,2.67350873,101.9868385
"6646214",6646214,0.27216683,101.33765435
"7152160",7152160,3.9625507,103.38555794
"5521177",5521177,3.22346303,101.56133818
"1144370",1144370,1.04088255,103.37698143
"1654315",1654315,4.59415859,101.05693483
"8752952",8752952,0.50861075,101.33809204
"89892",89892,2.91262797,101.48877302
"5912675",5912675,1.52127173,103.91547469
"8471121",8471121,1.8834915,103.17429704
"6264601",6264601,4.58077294,101.13359943
"7254850",7254850,3.10920745,101.62432437
"342280",342280,4.60215446,101.12391282
"1936991",1936991,4.77036888,101.16553789
"7414368",7414368,3.74542617,103.17761492
"9539492",9539492,2.98853982,101.61701784
"5891684",5891684,4.76703053,100.97675508
"6964154",6964154,2.87456361,101.48967987
"7482014",7482014,2.87836216,101.49318313
"8086215",8086215,1.86950951,103.16217145
"4627606",4627606,1.57463519,104.10475695
"258544",258544,2.03342643,102.56377996
"6075500",6075500,0.53185914,101.88897528
"3666795",3666795,3.03715773,101.41077575
"9296732",9296732,3.99731841,102.37950182
"7153510",7153510,1.10203096,103.95085163
"3797918",3797918,2.99105693,102.06081069
"6832757",6832757,3.07196743,101.77024225
"3671548",3671548,0.45364761,101.38899703
"4364312",4364312,1.81320679,102.90918225
"90152",90152,4.84654638,100.74875166
"8832705",8832705,2.74039712,101.8712003
"4827828",4827828,3.21432488,101.74706213
"3724226",3724226,0.55070591,101.46512722
"5889930",5889930,3.15557154,101.54281883
"6258399",6258399,3.06039228,101.42972649
"5026694",5026694,2.70925587,101.91996807
"3098573",3098573,3.33272499,101.52922865
"9471028",9471028,0.80425139,100.70669166
"2174494",2174494,3.07113213,101.69575406
"8126842",8126842,1.68575668,101.44907513
"7560596",7560596,1.42323089,103.59057704
"2804317",2804317,3.01261972,101.79067995
"8695077",8695077,2.21138009,103.53652533
"9478682",9478682,2.94209772,101.33041263
"2902514",2902514,2.01487856,103.29088807
"1106127",1106127,1.48320551,100.71487154
"8065196",8065196,4.78297802,100.84540324
"5218600",5218600,0.4810223,101.50836122
"8476914",8476914,3.17499439,102.2777364
"4570036",4570036,4.18988189,100.66520209
"7446634",7446634,0.84900827,104.24108816
"7093744",7093744,2.93948825,101.37177879
"2546318",2546318,2.2120959,102.25450853
"9022628",9022628,2.04768575,102.58636988
"2998339",2998339,1.50004251,103.58665254
"1269957",1269957,1.72170987,104.18979815
"4203862",4203862,3.50492576,102.54495693
"4694103",4694103,1.67098815,104.02597369
"6330126",6330126,3.49084759,102.4290816
"7226261",7226261,3.02863317,101.59038638
"4010070",4010070,1.48211004,102.1037624
"6971207",6971207,2.10920405,103.02555447
"2894921",2894921,1.08250838,103.91163675
"1028865",1028865,4.70430638,101.10644133
"7781239",7781239,4.2148528,100.70672706
"9368655",9368655,4.15537531,101.08693391
"2943953",2943953,3.67027525,100.99547083
"4225584",4225584,1.67402756,101.42828545
"3292052",3292052,0.77754986,100.93709115
"3279219",3279219,2.73724918,101.9362136
