"","latitude","longitude"
"8233329",10.12712485,106.18756346
"8506013",9.77427074,105.96537184
"2817666",9.18555722,105.16654799
"4209967",6.80645192,101.29794884
"6961639",9.59283762,105.52050181
"8011613",9.30466902,105.77908717
"2412208",10.08075798,106.51593547
"3983489",10.25411402,105.15398779
"8124341",9.40446017,105.58643463
"1030124",6.45201684,101.4841387
"7241591",10.21436166,105.89923215
"1053769",9.93961537,106.16272146
"3445220",5.56829963,100.88021965
"852853",9.84475144,106.10196916
"2620566",9.96416801,105.13574008
"8481578",9.46401496,105.10607041
"7920274",5.65978803,100.7792388
"1930686",10.22786016,105.69389312
"6675967",5.81498009,100.89443453
"1533967",10.16621656,105.05347412
"3814809",9.88613147,105.36771306
"6616766",9.30792011,105.71780818
"955126",9.13345796,104.9458252
"161204",5.28905451,103.1560339
"2823256",8.98797083,105.28785079
"157382",10.05616216,105.34101836
"5713486",9.64224738,106.36143936
"6218876",5.3921523,103.08616551
"3877085",5.42635994,103.07498517
"3587432",5.05586361,100.96481599
"7845053",6.66343608,100.70189462
"6608166",10.16647916,105.96671883
"5663838",6.01327767,102.36668543
"5388969",9.1504507,105.3113616
"171371",6.38661372,101.05229487
"2816507",5.45101133,103.04057414
"7362325",6.05519205,101.14118936
"599180",9.23800685,105.06085833
"5371782",9.17234249,105.14222162
"5075648",9.31878884,105.8311637
"4356358",6.88026068,101.30556908
"6225155",9.86185554,106.09459579
"5205735",10.06470075,103.99065645
"801800",5.5529731,102.73905334
"6146996",5.66712497,102.56387077
"4429836",6.62541584,101.45324429
"5733900",6.15900061,102.27837226
"7179534",9.36036914,105.0805249
"7811651",10.00126988,106.36921
"3725289",5.35019289,103.12313033
"7402642",6.54527655,101.30471543
"8042811",9.77281421,106.12230181
"4361101",6.7475981,101.45411851
"2951202",9.93074528,106.31059773
"7235865",6.43857333,101.82639165
"7975673",9.14689083,105.53453744
"6303199",8.79133157,105.07712257
"487113",10.1898584,106.03480414
"5528232",9.96547232,105.74435618
"6103282",9.66471152,105.94801051
"5565277",6.77221925,100.86352424
"6702605",5.44213795,101.20723564
"6353849",5.84347446,101.05749523
"4429101",9.01100901,105.03908033
"7057578",6.41394291,101.1493731
"7576256",10.21481314,105.82049748
"998853",6.11940795,102.32558704
"7601248",9.3324754,105.02314685
"1181659",6.07630876,102.31881229
"5280408",9.23827737,105.67490906
"101429",8.65104686,105.04899687
"3022074",9.89237238,105.99615769
"6888295",10.13895115,106.47914988
"6087083",5.76188269,101.10399042
"2206862",5.67436827,100.91686399
"1758474",9.83700076,106.18783616
"7326574",6.56381603,101.29581253
"7180028",6.09493068,102.17116501
"2192563",10.13219349,106.04914027
"2481601",9.61739142,105.97037789
"6549103",9.75456272,106.29828564
"1366534",5.71084278,100.67304192
"924894",6.01283722,102.2882343
"6907993",5.80107142,102.25237277
"8015190",5.50263393,100.68036929
"4587167",9.77988397,106.11585935
"5587730",9.36963537,105.61778948
"5981362",9.29362401,105.70877999
"7217568",9.40469753,105.14858374
"5840360",10.23209726,105.65306523
"2595374",9.7512565,106.06068773
"4897782",9.14601614,104.95166738
"6015008",5.15225353,103.07974304
"8075028",9.95361266,105.1181498
"5705620",9.68050615,105.36990099
"8021204",9.27485321,105.21056001
"4359454",10.16447355,105.86450519
"8540853",9.96233209,105.95914662
"3226827",10.00212622,105.0957722
"5454208",6.69993285,101.60990367
"4064859",10.21071722,104.89170801
"358805",5.70730952,102.51038313
"8569570",5.8286475,102.06358152
"162865",9.16631571,105.26708051
"1261193",5.81307733,102.19417219
"7498688",9.33971025,105.83045852
"6626221",9.92871096,105.15775859
"394028",6.50528803,100.99927724
"2290905",6.03571135,102.22174517
"8096653",9.60730439,105.52587017
"679402",10.01374242,105.59477654
"1192381",9.13874552,105.03637629
"2984552",9.61632291,106.28845536
"5488353",6.05459617,102.29047414
"5441489",6.13955033,102.30637047
"4899853",6.08080867,102.0476676
"410472",6.04727676,102.14945636
"3282477",9.8374398,105.70293952
"5156741",9.76741655,106.32226204
"6267377",10.04571591,105.63723882
"2016502",6.48627903,101.17912165
"1442874",6.01858718,101.96716527
"4952512",9.93548693,106.1733882
"5908981",6.89175118,101.26677619
"3098252",5.32819437,103.08880957
"7153141",10.02372581,105.72943845
"148660",6.18510652,102.10183921
"3813449",10.10518782,105.66024792
"7202078",10.03213819,105.75843195
"1209172",10.00907594,105.08150425
"230456",9.96483581,105.8195511
"488885",10.1809448,106.16029993
"6397941",10.11176529,105.32684613
"5280657",10.19372164,106.35243672
"8098736",5.8474923,102.15127616
"6512961",10.02334314,105.08077855
"4538906",5.81909533,101.91093759
"7682880",9.68702006,105.65136379
"2282562",10.08637947,105.42332366
"4349714",9.18452721,105.17105013
"3965319",9.93628789,105.67466722
"5839861",9.87771438,105.13138908
"905236",8.8601424,104.8030329
"6506155",10.1828307,105.55127771
"64507",6.53257539,101.00942139
"2832932",10.09817259,105.43195456
"4762112",9.53630551,105.97521642
"6605097",10.00818829,105.87213339
"3555787",9.95798184,105.50974018
"5235518",5.72359685,102.20983963
"7830405",9.67215125,105.23133085
"6679494",5.34556722,102.22810795
"3413075",9.61455134,105.42147426
"5455146",10.18159339,104.04479494
"2388621",9.9297125,106.31910134
"2539499",10.01337642,105.07689807
"776238",10.03251272,105.83290164
"328635",5.77280279,101.10474328
"8520299",10.06245841,103.99059342
"8463411",9.76870658,105.65496233
"1267120",8.83062077,105.2538761
"1992503",10.22710433,105.10216782
"2682282",9.48967161,105.9476152
"7476947",10.21489625,105.89514266
"3864304",6.09326509,101.89077886
"2133799",9.78661709,105.75905003
"1900324",10.18078306,106.0194442
"2366692",9.87790738,105.55817649
"2406407",5.70577949,100.99595975
"4126366",6.32511121,101.79597573
"7758088",4.97061196,103.33280163
"2252291",9.99646171,105.73818699
"6086671",10.20193393,104.05399626
"1816557",6.85440133,101.35414631
"1970524",10.09675207,105.61130067
"8556607",10.07188244,105.71520445
"883347",9.35548816,105.69369926
"2709826",9.39799069,105.08046371
"3497869",10.01821705,106.39894102
"8515003",6.39307066,101.12591812
"629691",5.31732579,103.08555634
"3271117",6.14283998,102.24229356
"6515429",9.73146215,105.31529009
"7337282",6.17143044,102.21331142
"4664828",9.64140081,105.13858477
"613844",9.485654,105.70826607
"6627095",5.82679807,102.12728948
"2766901",9.51809488,106.16223404
"3776910",10.20157836,106.04322443
"6576463",10.1301298,105.62187148
"7703544",10.10559417,105.75970956
"1102817",6.49491944,101.42280121
"6028761",6.27127257,101.69643075
"1916879",6.30436641,101.03387424
"5164868",6.1601441,102.03357226
"2541695",7.14339533,100.63417201
"5950053",9.02743995,105.42142723
"5253508",9.74991994,106.39891388
"6055933",10.21835327,103.96237683
"6501824",5.42080012,103.06510052
"1660286",8.94098176,104.9200128
"1604231",6.86638283,101.26407833
"3812860",10.19331842,106.10350937
"3009073",9.83036483,105.54908952
"5861040",10.15585253,105.20369167
"8521124",9.90870334,106.32514905
"7965919",9.75395938,105.82296936
"7833669",6.07106431,102.25626563
"4699667",6.14249328,102.19479696
"6361735",6.15267173,102.26033476
"1549119",10.08900136,106.19063298
"7098379",10.02300824,106.44864452
"8162274",9.90365694,105.16012632
"5956572",9.81960199,105.06064032
"586470",9.22943218,105.7879411
"7403530",9.60949691,105.96937395
"5994246",10.15235388,106.52344253
"546752",6.32312672,101.61755067
"4921176",9.13167722,105.14354529
"297017",10.08502658,106.02539696
"2129688",9.97246221,106.50508231
"5744977",5.33731914,103.05529946
"7832340",9.02702129,105.0252782
"586702",9.40092049,105.36455424
"3938723",9.83220854,105.62823787
"3376062",10.01980389,105.74950518
"553077",9.88097246,106.41465014
"273881",9.53407793,105.65405607
"5560542",10.02422161,105.84050975
"6421248",9.70352863,105.85300404
"6048940",9.25004745,105.12592577
"2912163",5.82537201,102.54927899
"3605904",10.12870543,106.35493579
"3564017",5.4045639,102.99941271
"5962188",10.03647773,105.72853843
"3649975",6.8078155,101.27759397
"2858228",9.77724159,106.32971532
"3312774",6.02775158,102.24077152
"2598464",10.16002042,106.27729743
"6144162",9.91323128,105.81951856
"2324489",9.71846026,106.50556118
"3651817",9.48592289,105.64305477
"8534326",6.11046561,102.23332865
"3965818",9.96942437,106.34915058
"1568254",6.41506175,101.21786043
"4892466",10.15191943,106.27702717
"5673602",9.8491317,105.64924492
"657815",10.13359096,105.70865382
"5786770",5.35375167,103.04695356
"3964924",5.26726642,100.72173827
"7403567",5.95410208,100.78946288
"2550997",9.85910223,106.2978536
"6756771",9.23903571,105.03518478
"6597332",9.87004273,105.29306091
"8496857",9.78723619,105.63116136
"4818324",9.94150594,106.34146677
"2142476",10.00592953,105.7939974
"7830322",6.20588125,100.65890902
"8294326",9.95700204,106.50970159
"6988449",6.68311717,100.68217668
"1913881",6.21423233,102.07917379
"3493082",10.06000548,105.98879888
"5202345",6.02123645,102.27708293
"8544843",6.01875141,101.96134899
"1480749",6.18128397,102.17334754
"8357553",10.08332531,105.83272858
"444061",6.55237711,101.42002399
"2911775",7.13755566,100.62572425
"5567577",6.57243581,101.54255657
"6417422",9.7576734,105.80223739
"3977448",10.21056846,106.01922517
"6674898",9.7900045,106.45480568
"8152389",10.18154783,106.31317428
"7345176",9.39993406,105.71495322
"1144498",10.05610549,105.56341383
"346907",9.70638676,106.47013357
"3364478",9.70320792,105.21091112
"1743136",6.68196041,100.96551783
"8396225",10.17754455,106.3711304
"4927124",10.17461214,106.0995352
"1438736",10.17257714,106.50127084
"5473426",10.05135515,106.43021766
"7531247",9.50897988,105.18927499
"1372039",9.60271638,105.99492546
"7810185",10.07265383,105.92326575
"7667612",9.76198549,105.51689583
"6881144",9.79923423,106.07739318
"4875658",6.02150418,102.39832776
"3432776",9.84192378,105.65010791
"6061363",9.72646825,105.04477706
"6232595",6.3127424,101.7398533
"3025830",9.92578483,106.38923584
"218042",9.71133896,106.48158109
"5702331",6.46219581,101.6815825
"6755234",10.14644436,106.20210899
"8140889",7.13461299,100.62917089
"1369921",6.64583262,101.20218613
"4247737",9.83482779,105.55383223
"3371647",5.65070801,100.86185115
"8123422",9.30151478,105.70566034
"8252997",10.20924264,105.60482224
"4630783",9.22064512,105.39638984
"1604442",5.98819938,102.38799683
"7143343",5.543101,100.91532663
"3076104",6.01215624,101.99783411
"5959733",10.18100168,105.91679969
"1359665",9.67727668,105.56799566
"12432",6.07444839,102.30307047
"1953299",10.12274112,106.10276418
"1890151",6.21923559,101.16028936
"7811222",5.54678622,102.19750283
"5121081",10.02500065,105.68605944
"223218",6.15837678,102.28327157
"5588401",6.18945009,102.04759692
"6008971",4.96497476,102.20300343
"3166549",5.85442108,101.14950924
"5656427",5.99253739,102.41013237
"6256771",9.90855188,105.30959639
"8388526",6.23338352,102.06506286
"3613653",5.33791962,103.08520213
"166378",9.96526398,105.92124911
"440350",6.24832955,100.68650632
"8518593",9.90266616,106.36135882
"5076610",6.13091664,102.29483764
"2749072",6.89538114,100.82264154
"1034560",9.69521295,105.72092388
"3272767",5.29653204,103.13844605
"4731959",6.60884009,101.28548517
"7315180",10.15749175,106.25927229
"827515",5.81737882,102.47011327
"6189315",10.07028555,105.53774193
"2028112",5.74483889,102.49373547
"4824549",9.99109813,105.19866296
"3270554",9.77015569,105.70927043
"1706609",9.37491861,104.83897398
"3352370",9.74274289,106.04616837
"4713687",5.80490584,102.38245905
"6697461",6.13311282,102.31842225
"5883018",9.98486252,105.13111372
"4060262",10.17938647,106.26947716
"4660765",10.17269807,106.45096748
"2886667",9.58143142,104.85685563
"1604482",8.99571062,105.20204767
"3297358",9.68029071,104.92247082
"8275819",9.46301564,105.90974297
"7345327",8.97591588,104.98193894
"1343974",10.23197217,105.61214242
"3485503",4.9572254,102.08077639
"3253361",9.83959137,105.5658077
"5661711",9.88941062,106.39180425
"8399031",9.43256643,105.3548879
"6162064",9.26434877,105.56440708
"890185",9.66816608,105.80268108
"7835973",6.03400722,101.97960597
"1545902",10.0633983,105.17767606
"3496303",10.04789039,106.39058394
"6594664",10.14045582,105.82622447
"7010199",10.10571091,105.91919646
"3990936",5.75065335,102.47194591
"3032507",6.63109988,101.44646697
"2539618",5.81732768,102.15119045
"8274235",9.20130737,105.47639236
"1901607",9.02504411,105.15351326
"2439083",6.5287713,101.31704644
"799747",6.87083525,101.35200338
"1029849",6.68036824,100.93784092
"1093615",9.90937568,106.22951602
"51234",9.19041598,105.6203646
"579894",9.79970321,104.93788672
"5781828",5.2474364,103.0765306
"7443332",6.07225782,101.9260195
"1997377",9.77173072,106.12754482
"7352879",9.01743171,104.83615958
"4846832",5.52631699,100.68067906
"4077650",4.97220686,100.81207006
"4558990",10.2289143,103.98045028
"5836992",9.92347356,106.0434472
"2361279",9.66712923,105.39551435
"7703441",6.13723496,102.3082126
"7146590",9.12873362,105.2848508
"3932627",6.86035409,101.23753196
"923099",6.1346749,102.28969961
"3169581",9.92131657,106.13678204
"876274",9.76694053,106.39410259
"3240923",9.79588387,106.34234056
"5024565",7.04759877,100.63413199
"3421979",6.06796661,102.10942012
"4630900",9.80080454,106.50731449
"4816006",9.8461749,105.4858864
"6071030",9.98074524,105.09339765
"3186214",10.01732055,105.07343623
"3822395",6.75570826,101.10308412
"3998694",5.5785222,102.27121408
"3319093",9.78351473,105.55471309
"54739",10.09050017,105.0497834
"6704987",6.0856963,102.35756816
"505259",5.84382471,102.23663847
"5655943",10.06434352,105.23226211
"1237278",6.39492059,101.51537961
"4802096",10.17154888,106.31147333
"400818",5.25313248,103.13507342
"3307431",5.07637841,103.09729458
"6063668",6.43323289,101.78184996
"1190931",10.15849976,105.75009999
"2356441",5.31448872,103.10471147
"6623118",9.11864341,105.42822374
"8321969",10.13977604,106.50697763
"2980998",9.68270373,105.57058891
"1397444",9.71919747,106.11239973
"531336",9.32980141,105.51754811
"8162377",5.770906,101.09194293
"7633862",10.09899023,106.32193351
"1166019",5.7873611,101.16089559
"4457339",9.34350168,105.9730271
"469875",9.64071228,106.48872573
"4304834",9.66891656,104.98423124
"1632958",6.03037687,102.13946831
"4710778",9.7164058,105.20401641
"7921812",9.54430666,105.92832579
"6867049",10.0886808,105.67378948
"5107075",6.27434131,100.64418071
"234183",9.61539863,105.9433414
"3582388",10.20607088,104.00369905
"3403148",9.19292795,105.51918837
"2458124",9.67032061,105.60026368
"8091740",5.31852554,103.14452195
"135543",9.22508837,105.40962788
"7482326",9.91149883,106.37664732
"6347208",9.93159697,105.03717313
"1292391",9.62097126,105.81760081
"1922721",9.7789303,105.55502985
"6229501",10.18777899,106.1630808
"2454717",9.93982115,105.16340961
"8038564",9.76955505,105.88560642
"3940109",6.03634946,102.09031139
"2869243",10.00405958,106.43532663
"213796",9.10554808,105.40050777
"578431",6.8689904,101.30272586
"533159",6.09499853,101.91518107
"305911",10.02117098,105.08594402
"2433112",8.99298552,104.96624926
"7367413",6.46942011,101.26720999
"8155621",9.87187823,105.53374267
"8339366",10.19508411,105.81785416
"276436",5.97949232,102.32573711
"7764413",6.11604574,102.21349808
"3541196",6.30527044,101.03732851
"82003",9.89959485,106.24928009
"2445890",5.88386087,102.39359167
"7364772",9.26289639,105.3724564
"5195495",9.84103369,106.07777594
"1657466",9.69003703,105.02194229
"8037839",6.35788644,101.49678672
"5264679",10.03117969,105.08364233
"5422677",10.05448049,104.00963667
"5139838",5.39605494,103.08756266
"7787458",9.87920724,105.9773437
"6631438",6.50572355,101.25505564
"7573904",5.67180989,102.71728733
"4029753",9.68685504,105.44894433
"7215382",6.73798844,101.45292083
"7177724",9.0810942,105.22659698
"1141074",10.18739,106.33220172
"544365",9.55644805,106.41431491
"3971314",5.27669122,103.09006658
"2662389",9.16349268,105.25313907
"1354995",8.95410673,105.227005
"2654200",9.82961944,106.47948871
"5934998",9.70438445,106.18579325
"1395507",6.11564296,102.21626967
"2040925",6.16364788,101.18120225
"4810174",9.76007673,106.15483878
"8492807",5.43691496,100.63895428
"3200659",9.69560072,105.46279904
"7251078",10.02737953,104.56267409
"1096165",9.59795667,105.18930271
"2264683",5.84564835,102.40389895
"4949484",9.78256809,106.19775645
"4427446",6.37976253,101.04083081
"2777659",6.00664737,102.0955395
"3434893",9.92231121,105.72045752
"3983234",9.65710688,106.50484188
"7317987",10.18309382,105.10935749
"143626",9.92517235,106.23329862
"6720391",9.28351961,105.76826971
"1783392",6.54165735,101.20718334
"695115",10.22868916,105.28893846
"1900372",8.90205431,105.20881225
"5046955",5.94673919,102.24892458
"6795497",5.98853059,102.41711735
"3354814",9.34009879,105.71535779
"6586852",9.67206139,105.41236737
"81562",9.86623766,105.21719475
"1434246",10.26062708,104.63413176
"4096851",6.55157403,101.64309552
"6195433",5.91890402,101.17870962
"2848548",10.18717489,105.55035488
"4918821",10.10699822,105.63184306
"919556",9.76691012,105.55310943
"4635391",5.10875238,103.08849961
"4745535",6.81627372,100.97441165
"3157226",9.59649106,105.52918318
"2471142",9.66416527,106.37597345
"4139649",6.09286001,102.26561176
"2979195",6.48752448,101.01665144
"618181",5.88322443,102.13298891
"8198545",6.85147385,100.86325584
"753841",10.05684573,105.72526716
"5965915",9.92995642,105.57400803
"6334992",6.47799328,101.32207044
"5364375",9.81031005,104.91761971
"69995",10.09644026,106.5070735
"1617289",9.60495297,104.94770573
"7202824",9.87522431,106.24166528
"2781985",9.58397199,104.93978098
"3381417",9.71102012,105.59427719
"7080598",9.8692421,105.22072151
"3241711",5.87394367,102.29664221
"1552127",9.39879696,105.62555553
"2156012",5.2734461,103.1204657
"5316420",6.28577931,101.54794034
"4937822",6.62402515,101.28085842
"2779411",5.91516281,101.88376057
"4346312",6.04008018,101.1622859
"945285",9.89923093,105.77481152
"2274367",9.91968614,105.96432292
"2769285",10.08650986,105.17417223
"1551228",10.12808398,106.00015581
"7858838",6.26696656,102.00754762
"4333176",9.77897175,105.14218687
"5420449",9.96110646,105.14767696
"3597414",9.81193385,106.2643124
"1033400",6.78781472,101.10080813
"2958057",9.65679831,106.37969505
"7109104",9.1597924,104.99734562
"4480758",10.13950699,106.10561802
"2797300",10.18659717,106.11356046
"879510",10.12926309,104.93375686
"2824034",10.04746091,106.48068363
"5410332",10.06009591,106.51688786
"256028",10.08693363,106.5257867
"5517769",9.98263836,105.72881308
"4859555",10.12245565,105.73143783
"8236354",6.43545602,101.02615343
"2205036",10.09465288,106.00806176
"5173033",6.86355503,101.23873473
"8035210",9.66935909,106.42302232
"1116778",10.2191466,105.58190671
"1266361",9.95166579,106.26366518
"4875486",10.19822398,105.63901925
"1103611",9.29697362,105.72088942
"790292",5.92649398,101.88283711
"5129618",9.90295756,106.38100194
"716836",9.50681919,105.90536335
"3584537",9.21742747,105.32676089
"7316446",5.75774437,101.11597238
"260253",10.05727952,105.71860313
"606010",9.72915196,106.07529879
"5402569",9.58702316,105.97532287
"2173900",6.33766598,101.4659033
"8065827",10.2164471,105.87618735
"7761860",5.75869023,102.4878352
"6429181",9.89672811,105.87407772
"7966458",9.3624582,106.13285013
"3196757",9.75212364,105.10542223
"1273598",10.04481397,106.33163593
"4664438",6.12778725,102.35462907
"4848316",5.56696705,100.88687165
"6110502",9.36418741,105.43679905
"7626932",6.3073284,101.7770081
"6463800",9.82164481,106.22434072
"3507286",6.08868218,102.26093593
"3353929",5.4124279,101.14756978
"5595896",6.06018606,102.2105334
"946373",9.0296937,105.14758267
"3743520",9.6432858,106.34713531
"5293330",10.22700668,105.67740638
"7690517",10.01623599,105.53906356
"8054239",9.65642472,105.93660653
"4468262",6.12484281,102.28148268
"547658",6.14261097,102.3106536
"1626512",6.04226079,102.34109221
"1690463",5.81571906,102.53563772
"3116034",9.62609145,106.19369027
"4158170",5.84226972,102.09225727
"2658315",9.59664206,105.9585427
"3105098",6.44323833,101.81389493
"8423275",9.66982883,105.43669521
"2588624",9.75689534,105.87624551
"7734387",10.05180369,105.76788981
"3942850",5.98627849,102.29848752
"1894150",10.01822347,105.70752924
"6867551",10.05903229,105.76971184
"1731457",10.14861448,105.92178634
"403437",6.33185258,101.69913936
"6139786",9.76843499,106.40025234
"4340640",6.72309971,101.40269037
"5954890",5.76045657,102.29684515
"2303688",6.74265785,100.66294629
"6300704",10.08731861,105.7875164
"4113775",9.73445728,106.48685864
"4354859",6.0311165,102.36911104
"6499990",10.09890849,106.46286357
"5421124",5.90618125,101.22862475
"1980116",10.04268136,105.22608622
"5039045",6.04587732,102.01560363
"3557048",5.25493488,103.11436045
"6282522",10.02491425,105.09819085
"4244777",9.68481322,106.13667865
"2001033",10.15006769,105.6397165
"7302937",10.1935997,105.64765625
"6002794",6.87692387,101.25329493
"491035",10.09747359,105.56625004
"1054114",9.92629383,105.11913838
"3210527",5.26126097,100.7931092
"4530326",5.26600269,103.1135164
"6044823",9.9488252,106.33938275
"1834983",10.0516171,106.03389328
"4974151",10.05743343,105.16660208
"344680",9.6040513,105.41675367
"226643",9.94474334,106.34764922
"5938971",5.47909967,101.20049287
"5022363",5.19424974,103.19221437
"5618914",10.20274322,106.22096006
"5983499",4.95617825,103.15344044
"5791697",9.82027167,105.41574093
"1375677",10.06376344,105.74906747
"4297824",10.06996459,105.62718541
"5985216",7.05954027,100.63429296
"2682393",5.39249054,101.11522348
"836020",10.03040165,105.77613443
"8540849",10.11521786,104.9126607
"5742633",6.11149254,102.36169147
"6685507",5.83501826,101.86149284
"6277089",9.64795847,105.86650892
"300911",10.22386575,103.96623745
"569649",9.78928066,105.96401961
"4512405",9.27479848,105.61355133
"3670458",9.99411252,105.71449431
"6881894",10.09691547,105.76515243
"5469503",9.80755847,104.88436527
"3876437",10.09737102,105.14202183
"7490049",9.17353737,105.16652726
"724928",8.97175041,104.91313391
"1727256",9.69028464,105.5783133
"176445",10.20346411,106.13530413
"2262927",9.88343992,105.89047989
"7254853",9.73255732,105.31550981
"2856190",5.90210985,102.3488292
"1307128",10.10091809,104.9812937
"2562227",9.90556884,105.56447898
"779600",9.18448193,105.15093
"7707383",10.01758594,106.46623264
"4727512",9.90533444,106.4744019
"6427034",9.62243474,106.47969015
"3466235",9.99046256,105.760514
"163467",9.98883927,105.67106716
"4845837",10.07263732,105.82717268
"8121940",8.93838582,105.28171496
"2248048",10.16036919,106.34760639
"6033944",6.29000278,101.47627976
"177559",10.1679387,106.14316269
"7041180",10.15915263,106.05164443
"118264",6.17094488,102.2949264
"5472656",10.19130631,105.84217001
"7303865",9.98025514,105.57517826
"4963102",10.0277103,105.09085356
"3820121",10.21550039,104.94630864
"2948051",9.80330126,106.06160563
"7840052",9.20873665,105.74047531
"344377",5.07922659,103.09301325
"5666138",9.70943027,106.2963435
"2159055",9.26258297,105.64285118
"1450216",9.69298606,106.14982281
"7922575",5.77346891,102.54919496
"2290070",9.98067541,105.64185774
"1504754",10.15607153,103.99786814
"5775548",9.36176143,105.54458757
"2912151",6.14768001,102.18313814
"4459252",9.92021801,105.04082503
"2250014",9.62577493,105.70971418
"3922197",9.51103451,105.50910993
"3128963",9.55129647,105.9797011
"4793931",6.91233647,100.75407811
"4701478",10.10066433,105.70390961
"4422000",9.83529331,106.1188831
"1475171",9.98369651,105.68999572
"3646784",10.20846973,106.01793592
"7740491",10.14707288,106.10742905
"6328084",9.48724151,105.23395364
"8331119",6.85319005,101.2926431
"6851017",9.53233021,105.90574933
"4612231",5.2978377,103.1533419
"2702149",9.65001049,105.16445311
"3661247",6.03490848,102.28444364
"7115136",6.87963375,101.405543
"3520481",9.49222387,106.1026654
"6396847",9.29822358,105.1846999
"8412682",9.64812258,106.02821582
"2414885",9.66115173,104.94838037
"1193027",10.14374403,105.68556984
"1947659",5.69235617,101.07593112
"1373961",5.97451311,102.10688751
"2358321",6.05581339,102.38226255
"7972181",6.08174694,102.28998294
"6227026",5.27534298,103.03809105
"7615970",6.3628956,101.02688335
"2824569",9.00789306,105.26119097
"2589695",5.45576624,101.21767202
"5336174",10.21959804,103.97132315
"8544963",6.02720799,101.97286216
"1193090",10.21409655,103.98046056
"7040509",9.81470124,105.54727602
"2231474",9.61523399,104.98613762
"7994661",9.32539178,105.87408868
"114971",10.22507203,103.96576584
"520",9.22501461,105.0496145
"96701",6.04784947,102.28950453
"4119118",9.98619048,105.62483113
"1156012",9.94467212,105.85280399
"3654905",5.16145862,100.76320691
"745085",6.06658433,102.28756411
"2985583",9.27835749,105.83416461
"4866071",6.72022273,100.85748799
"608704",10.16087359,106.13169944
"1731960",5.31926807,103.12307595
"1237919",9.95926973,105.76210186
"1193821",6.52125704,101.31571797
"5980633",5.74198352,100.88927836
"2844203",6.14513966,102.26235553
"2005176",8.73779994,104.88486592
"2217394",6.09421937,102.2479406
"7420184",9.93475247,106.06554575
"7536795",10.1335749,106.16612991
"7659281",5.16863136,102.0075804
"6128401",10.12298473,105.82651055
"7299375",9.79845722,105.69680698
"7867392",9.35117227,106.04304901
"4062152",10.00346226,105.09038587
"4894646",10.19115465,105.8687149
"8113514",10.06663716,106.47837206
"5976514",9.66237091,105.53531281
"346035",5.07874589,102.07021242
"3192890",9.70161984,105.21193031
"29457",6.70738578,101.63011943
"2080197",6.84071417,100.70641691
"3029895",8.89127606,105.14374917
"1447018",9.33283462,106.06087638
"945003",9.93393133,106.3705434
"4473731",5.18350211,103.00620225
"3913759",9.65404576,106.43998622
"2151285",4.96931582,102.20222584
"4406726",10.2179348,103.97160123
"6515112",10.03920345,106.25295225
"4978974",6.84100566,101.17571148
"7116069",9.87490247,106.42010549
"6593253",9.92759978,105.12843558
"7532516",9.91739256,106.32913062
"3862609",6.55104296,101.2983177
"3662229",6.66294092,101.44673041
"1822203",10.20271699,106.16559915
"3644669",10.0641893,105.98180178
"4397095",8.92948669,104.83532713
"5144351",9.26841761,105.28291451
"3642999",9.9038745,106.04107005
"1112939",9.47613556,105.38027442
"5904559",5.6394795,100.84543774
"5936429",10.2191189,105.86870776
"8245467",5.88822959,102.45963342
"8207520",9.67357579,105.71874851
"3091024",6.51069722,101.25947
"47212",9.91501578,106.13106038
"6676883",6.5687235,101.29773545
"1450335",9.33551443,105.67408438
"7220208",5.33655347,103.0324286
"2701784",10.04556641,105.56530511
"3642994",9.85283645,105.86899102
"3704222",10.01216641,105.53334908
"3615634",9.46839007,106.15005112
"7322292",6.67080175,101.170348
"8268253",5.94339386,100.68978066
"5132369",10.02928656,106.44954864
"4239808",9.60146303,106.36481738
"5226163",9.92027661,106.38369306
"3132032",9.95193296,106.28854308
"3186961",9.41867605,105.72974254
"6449194",9.61115834,105.97789956
"1798970",9.39920737,105.14331389
"1235268",10.20959606,105.51536446
"6337287",10.11747437,105.75218619
"8557819",5.89213553,102.48190629
"7740131",8.7803236,105.06130218
"7300293",10.03027347,105.1100669
"3378648",9.98851533,105.10388614
"8175557",9.4172005,105.80414899
"6303749",10.17791957,106.21267272
"4712541",6.80150993,101.49944189
"2804759",6.02397137,100.75017556
"7229485",10.08126122,106.08608732
"8106297",5.82198705,101.9063888
"5402580",9.37011957,105.11368334
"4253574",10.07572198,106.11586082
"7174977",10.20281421,105.99376894
"2412931",9.99971233,105.78374515
"4402480",10.14538659,105.71376991
"7965078",9.28675035,105.72395678
"4648805",10.10071677,105.7430265
"6330934",5.90777485,102.46519088
"3641444",9.70197618,105.15297114
"847057",10.09331922,105.65891588
"387901",10.01978919,105.7417104
"4974943",9.42531664,105.37915938
"1830559",10.30369331,103.86118006
"3993107",5.04631846,100.80999552
"1643364",5.30011944,103.09771961
"3208735",10.18992308,104.60527507
"848156",9.39351167,105.47313151
"7472305",10.11918422,106.36906858
"6405304",5.82595893,102.13165263
"1487277",9.99316868,105.70843056
"2736187",9.68300381,105.73144999
"1190897",9.37363888,105.94832112
"6704582",9.24421246,105.77478927
"5257426",9.56417067,105.12593303
"6163749",9.93606614,105.82730522
"6648924",9.77090919,105.45702274
"2906438",5.26586487,103.09174516
"1246404",10.06509761,106.13668283
"4373023",10.02996653,105.79556957
