Unnamed: 0,id,left,top,right,bottom,row_index,col_index,API,Temp,Humidity,Precip,Wind,Vegetation,Traffic,Building,Altitude,Population,Year
775,1320,103.029582272716,3.001694625,103.168146337321,2.881694625,31,28,0.20772954800552842,0.7133401797635134,0.8997820688380479,0.7103318609200673,0.6366466355696433,0.3643029215412906,0.07299746485502825,0.0011123470522803114,0.026713315727406654,0.002479034353599444,2018
741,1272,102.925659224262,3.181694625,103.064223288867,3.061694625,29,27,0.20806498349417546,0.7125584456484272,0.8713120047213747,0.7103623704297058,0.5288534457278551,0.31383147357107677,0.11390701749773259,0.013348164627363738,0.0519874517602565,0.00467989447775176,2018
255,576,101.36681349745,3.961694625,101.505377562055,3.841694625,23,12,0.20823425009007637,0.772639216275225,0.245658564045295,0.43114113666485854,0.4323073398574763,0.2126099069942989,0.1821473206574356,0.01946607341490545,0.11331675278013476,0.0067472692078696574,2019
797,1356,103.13350532117,4.141694625,103.272069385775,4.021694625,21,29,0.20831302631478799,0.7385968983043619,0.8296381643443139,0.5747170994236499,0.2588177290287759,0.3947939976277022,0.1057001790106806,0.021690767519466074,0.04442491836354765,0.004152495142397519,2019
284,623,101.470736545904,3.781694625,101.609300610509,3.661694625,24,13,0.20833797648735505,0.8888611250700693,0.10628197591334036,0.7188618662281568,0.9526601084763042,0.20253241685767645,0.11746459808731924,0.06729699666295884,0.16191512735499627,0.04067909567273724,2018
909,1557,103.549197514986,2.101694625,103.687761579592,1.981694625,38,33,0.2084716647922883,0.7419040304735214,0.8093345360876176,0.9453974363915995,0.7288270938325851,0.3027048979632841,0.2624406583623087,0.0,0.1466673587851181,0.0004959110332145541,2017
679,1183,102.717813127353,2.821694625,102.856377191959,2.701694625,32,25,0.20873364642981423,0.7619283119376516,0.6892116431337793,0.8487043927841016,0.5819222650845169,0.30363720904292724,0.11638264806854655,0.006117908787541713,0.03957629825564526,0.00321819647531301,2017
254,575,101.36681349745,4.081694625,101.505377562055,3.961694625,22,12,0.20875756794159975,0.6713996532651402,0.34243923153675127,0.4122073457567809,0.4046864143847257,0.25686896850659263,0.19113519780384944,0.004449388209121246,0.39978882364553187,0.0016913026269372404,2019
120,327,100.847198255179,6.181694625,100.985762319784,6.061694625,4,7,0.20895447581991647,0.8209589739805759,0.5411490179401097,0.44949084517000276,0.9010549296530811,0.24594018959834546,0.15091940225404377,0.0,0.1471725518365836,0.0007576943438894011,2018
723,1254,102.925659224262,5.341694625,103.064223288867,5.221694625,11,27,0.20896917646117533,0.7929752943489327,0.716695515744832,0.4497329686953292,0.712710571454086,0.29341058531826114,0.07854636149829745,0.06729699666295884,0.012934966914617648,0.019158826967465393,2017
463,893,102.094274836629,4.501694625,102.232838901234,4.381694625,18,19,0.2090505841324501,0.26997145389473404,0.9251062722405252,0.6917288255428851,0.22036378864869335,0.9030584439841827,0.0824571074507267,0.0,0.17258015784410405,0.00022367426967416764,2019
559,1025,102.406043981991,5.281694625,102.544608046596,5.161694625,12,22,0.2092892858951801,0.7611887891634846,0.5637242606847055,0.6046319089450144,0.40228453301889405,0.5825642328240215,0.09666185467538155,0.0,0.31893598551596336,6.5284088256777e-06,2019
560,1026,102.406043981991,5.161694625,102.544608046596,5.041694625,13,22,0.20937557461724318,0.7579612090752498,0.5866495650872294,0.6007415946054132,0.3877180554752313,0.6516639505485061,0.06580006484711011,0.0,0.2635050488488713,0.00013193117533510639,2019
766,1311,103.029582272716,4.081694625,103.168146337321,3.961694625,22,28,0.20967959487062876,0.746959077995227,0.8262678116284196,0.6031065925733078,0.2263372564740146,0.4204268996735971,0.08620950080158135,0.005005561735261402,0.04116240031247111,0.002605709585268316,2019
489,931,102.198197885083,5.521694625,102.336761949688,5.401694625,10,20,0.20976121875524906,0.8496714901795585,0.43026130683077124,0.40846102321145505,0.7441220142091736,0.3898347529953616,0.13392228689476446,0.03337041156840934,0.07903928972606473,0.011888357812371884,2018
708,1226,102.821736175807,3.241694625,102.960300240413,3.121694625,29,26,0.21004925073158393,0.7241598959066047,0.7957877785465057,0.7654072403571566,0.49554706171367546,0.29629171914316643,0.0993457262790947,0.0011123470522803114,0.06387169832340993,0.0021285268500453387,2017
603,1082,102.509967030445,3.901694625,102.648531095051,3.781694625,23,23,0.21008760295032394,0.6901592649112691,0.8152386790210177,0.7765187446341718,0.027704076041141182,0.5761361503431028,0.09760826547865349,0.030589543937708564,0.060858520179449815,0.006360004126949712,2019
398,805,101.88642873972,4.021694625,102.024992804326,3.901694625,22,17,0.21016556661657856,0.4142005147187869,0.7016321736760092,0.6966206076974865,0.2238432541474435,0.49091901410809996,0.08625239850516951,0.025583982202447165,0.1295048616358242,0.007923661057017,2019
633,1125,102.613890078899,4.321694625,102.752454143505,4.201694625,20,24,0.21021944016079877,0.7485115349424684,0.9077960265941272,0.7746158279079343,0.3391724665328843,0.7424778539247356,0.0602993929887057,0.0,0.2897087765793489,5.4856995662371816e-05,2017
143,373,100.951121303633,6.241694625,101.089685368239,6.121694625,4,8,0.21030064667987614,0.8062102212308158,0.5619305813590332,0.47686421077498325,0.8908953518035589,0.2639668841689565,0.15855665592067064,0.0,0.2812144097732784,0.00047555887183836556,2018
364,757,101.782505691266,4.321694625,101.921069755872,4.201694625,20,16,0.21040503244817663,0.1479814261023979,0.8278769466535357,0.6105234905999701,0.29922067739769703,0.552339010001429,0.1571345536260372,0.02502780867630701,0.08126119280679044,0.003756397915196483,2019
636,1128,102.613890078899,3.961694625,102.752454143505,3.841694625,23,24,0.21062303089101916,0.7352140826116399,0.8241865092059109,0.7374346556101065,0.07176472211020576,0.5054632835582128,0.09351856801123452,0.007230255839822024,0.14273031015077894,0.00263461926655227,2019
669,1173,102.717813127353,4.021694625,102.856377191959,3.901694625,22,25,0.21062662851217162,0.755511560024684,0.8309274224770887,0.7035415552408883,0.11092748085284984,0.4823936239027585,0.06751777107022257,0.009454949944382647,0.15868229299772224,0.001260408160120753,2019
497,939,102.198197885083,4.561694625,102.336761949688,4.441694625,18,20,0.2107162682612006,0.38464631479244793,0.8955044410728734,0.6851143886819941,0.2165438969082769,0.9449418129650355,0.05912002117928639,0.0,0.3754980753957782,0.00015752435992557592,2019
636,1128,102.613890078899,3.961694625,102.752454143505,3.841694625,23,24,0.21072044736536458,0.7756949087280434,0.8808074090318984,0.8239120924191223,0.214745364685471,0.5053340170461175,0.09746015668794525,0.007230255839822024,0.14273031015077894,0.00273952684394922,2017
418,837,101.990351788174,5.761694625,102.12891585278,5.641694625,8,18,0.21087652705870075,0.886687527656566,0.3730342691243069,0.40501465745623244,0.855203441132952,0.23120347654003676,0.22116420687690574,0.03781979977753059,0.0682416264681734,0.01241659739195238,2018
417,836,101.990351788174,5.881694625,102.12891585278,5.761694625,7,18,0.21135273370876112,0.9057829175556594,0.3580597542315945,0.4101332048704059,0.8980651221335846,0.13247447214053548,0.2595398107111158,0.09232480533926585,0.030555146425820145,0.023912842294609642,2018
55,191,100.535429109817,6.001694625,100.673993174422,5.881694625,6,4,0.21170915869274856,0.9040669672219123,0.43426068678450236,0.3502996711373711,0.9154293771966503,0.1293120775653744,0.14834044934237567,0.05116796440489433,0.09019121980280444,0.011616927002149686,2018
593,1072,102.509967030445,5.101694625,102.648531095051,4.981694625,13,23,0.21196991053175418,0.7685628431914096,0.7492077046502362,0.590971155493088,0.6801069722716147,0.6965681052685878,0.006448675876688297,0.0,0.1745204064794495,1.5305297412107333e-06,2017
692,1210,102.821736175807,5.161694625,102.960300240413,5.041694625,13,26,0.21244295806784416,0.7615192091119692,0.7562688125085081,0.509336936465409,0.7043343389893472,0.5214088241078619,0.022532919659828295,0.01557285873192436,0.10310909522433263,0.004326843150295558,2017
606,1085,102.509967030445,3.541694625,102.648531095051,3.421694625,26,23,0.2126613521815489,0.6079196761049575,0.913282065675955,0.7810010807887954,0.09871784183313446,0.28214174707162587,0.1848634530215236,0.030589543937708564,0.031071249558872492,0.010626180764414916,2018
745,1276,102.925659224262,2.701694625,103.064223288867,2.581694625,33,27,0.2126746441426237,0.7228506094276577,0.8853281318825996,0.8060017649966085,0.6397308283309674,0.3693475777288194,0.08651392814827594,0.02502780867630701,0.06212452668639108,0.00437263791699753,2018
603,1082,102.509967030445,3.901694625,102.648531095051,3.781694625,23,23,0.2130594294754743,0.7319026323235345,0.8322873940850354,0.8874372958593805,0.08994580159276662,0.5758809048845878,0.07830573664146512,0.030589543937708564,0.060858520179449815,0.006612529094759661,2017
382,789,101.88642873972,5.941694625,102.024992804326,5.821694625,6,17,0.2130900697269831,0.9040492074526634,0.3610448474796345,0.417821891492931,0.913448104872984,0.09691170797631773,0.26106345971052375,0.04671857619577308,0.024980682651960604,0.012847959412268737,2018
418,837,101.990351788174,5.761694625,102.12891585278,5.641694625,8,18,0.21331711193983055,0.7762398921123802,0.5531250529288124,0.6478929433135672,0.4321217270308143,0.22849697268909827,0.2476093116729724,0.03781979977753059,0.0682416264681734,0.01186092861853027,2019
395,802,101.88642873972,4.381694625,102.024992804326,4.261694625,19,17,0.21353468517786034,0.0,0.9884316469935454,0.6818849225263517,0.261940313523116,0.6967461876998816,0.13386089586152244,0.007230255839822024,0.0980034294184815,0.004898815472987605,2019
502,944,102.198197885083,3.961694625,102.336761949688,3.841694625,23,20,0.213742389930497,0.5779807212359235,0.7073383575404657,0.971263077981142,0.07914040208986947,0.7730423591034715,0.01811369091512322,0.010567296996662959,0.18506687045541667,0.0033962467646670674,2017
496,938,102.198197885083,4.681694625,102.336761949688,4.561694625,17,20,0.21380099066573938,0.4780942323811695,0.8549279062990165,0.5805539505126261,0.4624109504600674,0.9540027958581727,0.07070581725091453,0.0,0.7196433948076201,0.0006140067381881653,2018
526,978,102.302120933537,5.341694625,102.440684998142,5.221694625,11,21,0.2138948289196467,0.8213141232397323,0.50156770374631,0.4361367258807469,0.6765048835281475,0.5289913298329703,0.09343846867851871,0.0005561735261401557,0.22973306070722735,0.000975448233928329,2018
433,852,101.990351788174,3.961694625,102.12891585278,3.841694625,23,18,0.21397894236236412,0.4599684136005855,0.7446847520470626,0.7465177264286108,0.14393404845777408,0.6020613155427023,0.06015396108187816,0.0016685205784204673,0.6124995847650678,0.0011031123159888068,2019
416,835,101.990351788174,6.001694625,102.12891585278,5.881694625,6,18,0.21404390367716214,0.7849830620811187,0.5829458131240765,0.6729703486095032,0.43140925192647095,0.08438637990731553,0.27056096796809703,0.058954393770856504,0.01206026298215675,0.014073391875319752,2019
929,1647,103.757043611895,2.341694625,103.8956076765,2.221694625,36,35,0.2140940749248197,0.7106556990012974,0.8094947003920399,0.573469846882569,0.3610316578556952,0.36706406039519196,0.3435960274842989,0.006117908787541713,0.03402584873451766,0.003980689619862154,2019
40,145,100.431506061362,5.941694625,100.570070125968,5.821694625,6,3,0.21431384687892333,0.9360819799199918,0.3851064211921672,0.3149293893238593,0.9134507661169575,0.05507567304799577,0.16358106824299726,0.1757508342602892,0.014330373126055184,0.03590734276739087,2018
921,1603,103.653120563441,2.161694625,103.791684628046,2.041694625,38,34,0.21432582438283215,0.7434329227072818,0.8016335833472811,0.9208021519946864,0.7503815095324914,0.33342059507458127,0.22291627361790423,0.0,0.07557015189301494,0.00014754052922108868,2017
660,1164,102.717813127353,5.101694625,102.856377191959,4.981694625,13,25,0.2146774019303414,0.7557303616145233,0.7709638091502543,0.5465642236957361,0.680383240199535,0.5945094610369988,0.007522251253271643,0.0,0.18239550422598383,7.579895814494825e-07,2017
937,1693,103.860966660349,2.401694625,103.999530724954,2.281694625,36,36,0.21503308770228519,0.7195711295268666,0.7671710078747754,0.5642171337273714,0.3590992752870069,0.36905653707200703,0.3633312069870762,0.006117908787541713,0.017795800079377436,0.005305205660491002,2019
802,1361,103.13350532117,3.541694625,103.272069385775,3.421694625,26,29,0.21529528529800995,0.7693567846568746,0.8740716072016704,0.6190017954053522,0.7306755497760715,0.3707441679541574,0.08162817582533272,0.006117908787541713,0.017077884044991273,0.001250294724389321,2017
669,1173,102.717813127353,4.021694625,102.856377191959,3.901694625,22,25,0.21532516124821002,0.7918873255663756,0.9085346627268989,0.7784708827749504,0.3134472245082161,0.48268896254288723,0.10168519130213607,0.009454949944382647,0.15868229299772224,0.0012928684794734743,2017
908,1556,103.549197514986,2.221694625,103.687761579592,2.101694625,37,33,0.21545200967604478,0.683900236062491,0.8969322098567173,0.5963128811147591,0.3739166964205103,0.33022817647960345,0.3073198013840542,0.0,0.05537085914669778,0.0003168123997656216,2019
911,1559,103.549197514986,1.861694625,103.687761579592,1.741694625,40,33,0.21546501678938704,0.7188901280366352,0.6862993110722347,0.5927609414413538,0.41451366007529644,0.13462269381471828,0.46821428408005455,0.03781979977753059,0.02754492144937439,0.009735073672093662,2019
954,1789,104.068812757257,1.921694625,104.207376821863,1.801694625,40,38,0.21550726986835556,0.8420793302841612,0.4218857448253538,0.49255690998467366,0.7430526915449276,0.3723809084155156,0.16374140626168754,0.016129032258064516,0.004248955216456238,0.00954346330749694,2018
897,1513,103.445274466532,1.921694625,103.583838531138,1.801694625,40,32,0.21550743444171483,0.7315473462615424,0.6580202141947462,0.38980821801219356,0.6650929692861384,0.18813546402912296,0.41292668792936826,0.012235817575083427,0.03857595091524908,0.009033520098522515,2018
419,838,101.990351788174,5.641694625,102.12891585278,5.521694625,9,18,0.2155689995751998,0.7574756367890296,0.5236838360501276,0.6350091828573722,0.9237019913499382,0.3725220028186305,0.14568833022539104,0.0011123470522803114,0.09836734336734346,0.002139632753080926,2017
752,1283,102.925659224262,1.861694625,103.064223288867,1.741694625,40,27,0.21562075175670348,0.8456466795220945,0.5793387564872533,0.9118319759435991,0.6533030762781639,0.20937536796910608,0.16556368577330843,0.13125695216907676,0.027397595072832064,0.04982653388215779,2017
483,925,102.198197885083,6.241694625,102.336761949688,6.121694625,4,20,0.21572476454832185,0.7870028446389397,0.5786949268792053,0.6728520793703844,0.42326519932324896,0.0173173502480143,0.17684675643932393,0.5962180200222469,0.003280425648304464,0.2534678575697096,2019
449,879,102.094274836629,6.181694625,102.232838901234,6.061694625,4,19,0.21581455419747894,0.7872705784399091,0.5843686934083643,0.6757464496273446,0.424540253616437,0.028372548763514558,0.2511954003603746,0.4727474972191324,0.003982190227403692,0.10637043250673327,2019
770,1315,103.029582272716,3.601694625,103.168146337321,3.481694625,26,28,0.2158940127451945,0.7553016153995562,0.8709458387869059,0.6633570910360285,0.6057930629436691,0.330037607889237,0.08889765300929975,0.018909899888765295,0.01324769999862038,0.0032195390883341096,2017
429,848,101.990351788174,4.441694625,102.12891585278,4.321694625,19,18,0.2159254025648544,0.10600689311687624,0.9635941260159607,0.6829270124076376,0.24553527808021972,0.7988596177249975,0.12428630855491406,0.008342602892102336,0.15730340080737856,0.0013652477177631254,2019
526,978,102.302120933537,5.341694625,102.440684998142,5.221694625,11,21,0.21594739772568997,0.7624232338179114,0.5540656574781879,0.6108278710298768,0.41080577691425785,0.5220726580755375,0.13509521955019027,0.0005561735261401557,0.22973306070722735,0.0010939410235294865,2019
627,1119,102.613890078899,5.041694625,102.752454143505,4.921694625,14,24,0.21601215098599266,0.7603809159385738,0.7739904440009658,0.5740935730743153,0.6616692503719892,0.6610019086958578,0.0037969674374145976,0.0,0.14432555381936177,0.0,2017
708,1226,102.821736175807,3.241694625,102.960300240413,3.121694625,29,26,0.21623600666618922,0.7006269271577809,0.8600240483862142,0.7306788807324942,0.453925713000752,0.29125735963145993,0.1364034847304342,0.0011123470522803114,0.06387169832340993,0.0021311135197893496,2018
846,1421,103.237428369624,1.921694625,103.375992434229,1.801694625,40,30,0.21626012664235106,0.7786219212148997,0.7240062997613751,0.9597764190703616,0.6760347242399539,0.2054440336460436,0.26230500591687306,0.06117908787541713,0.023174297982100963,0.032638789624530665,2017
519,971,102.302120933537,6.181694625,102.440684998142,6.061694625,4,21,0.21644866994121964,0.7507196548773334,0.46194554353347345,0.6694605704430108,0.9143966183213481,0.006656917440420626,0.2755196070625625,0.30700778642936594,0.002745639199408251,0.11716064722623909,2017
454,884,102.094274836629,5.581694625,102.232838901234,5.461694625,9,19,0.21646472479469,0.7691741458602204,0.5431866596364208,0.6282373261802661,0.42458272452669943,0.3772695893352671,0.20821859197905426,0.058954393770856504,0.05987992602383858,0.024297704689938648,2019
923,1605,103.653120563441,1.921694625,103.791684628046,1.801694625,40,34,0.2164740082452927,0.7613091670787764,0.582137040579439,0.3959199744908855,0.668872216765888,0.25148005570925547,0.3685267352834757,0.0055617352614015575,0.04369179567887213,0.002376744995427988,2018
851,1442,103.341351418078,4.861694625,103.479915482684,4.741694625,15,31,0.21652087833705444,0.491855394499088,0.9769469140839444,0.6361780886012518,0.9328282956563982,0.3543448123123468,0.1584532265993836,0.17408231368186874,0.012493242884406387,0.0854758392336789,2017
253,574,101.36681349745,4.201694625,101.505377562055,4.081694625,21,12,0.2165237499917695,0.617506632916319,0.3928234098520471,0.3945058113141336,0.3895884134184405,0.2857622232849046,0.1972571859706243,0.0005561735261401557,0.6402744162579057,0.0008146911656810095,2019
668,1172,102.717813127353,4.141694625,102.856377191959,4.021694625,21,25,0.2166136386592458,0.7865608272304968,0.9174083709315565,0.765376010999794,0.3395360740888098,0.5770228669180013,0.07763481202941634,0.0,0.20381734777551902,7.661673124793986e-05,2017
527,979,102.302120933537,5.221694625,102.440684998142,5.101694625,12,21,0.2166353075204517,0.76314977176603,0.6888018781980985,0.6049938049056042,0.7564895120296496,0.6597399840053069,0.04279706923505457,0.0011123470522803114,0.22314193701937288,0.00038088801582138155,2017
100,284,100.743275206725,5.881694625,100.88183927133,5.761694625,7,6,0.21663880540516448,0.8395199460650171,0.26116129223808077,0.36002546671685576,0.4952864194339412,0.21207693485990492,0.08274814219431405,0.035595105672969966,0.21643999019892413,0.00884210653203396,2019
584,1050,102.406043981991,2.281694625,102.544608046596,2.161694625,37,22,0.2167830472618824,0.7757284624568431,0.7272433927313717,0.987495346604805,0.5968626977360485,0.0942766168470557,0.11789802750444664,0.0439377085650723,0.013150876339102007,0.01661297386439721,2018
564,1030,102.406043981991,4.681694625,102.544608046596,4.561694625,17,22,0.2168374281600222,0.5918840867315781,0.8141953514463568,0.65064925546972,0.24315523560444485,0.9334100063150417,0.04051743629868402,0.0,0.27060481316792,4.789795544447143e-05,2019
738,1269,102.925659224262,3.541694625,103.064223288867,3.421694625,26,27,0.21693748547508376,0.7402124480008255,0.8545800778457024,0.7020096108653581,0.513256841012601,0.30634959209487606,0.11988087766173838,0.011123470522803115,0.03216851463807799,0.004644533026524061,2017
920,1602,103.653120563441,2.281694625,103.791684628046,2.161694625,37,34,0.2169808163543221,0.6981840276466162,0.8566219001278957,0.5840495058283763,0.36448842931232034,0.3584577607325622,0.3151921086114914,0.0,0.04546047063432546,0.0005313286765940325,2019
464,894,102.094274836629,4.381694625,102.232838901234,4.261694625,19,19,0.21727839287656506,0.24605311188714754,0.8776900657262783,0.8952400450225066,0.47401252405178895,0.884509731949216,0.026068692999160738,0.0005561735261401557,0.12721509319887173,0.0007800426695585674,2017
827,1402,103.237428369624,4.201694625,103.375992434229,4.081694625,21,30,0.2172845088885532,0.7286125932480076,0.837296505091012,0.5453820923360476,0.29704516215184346,0.3482492316431056,0.2294905703556519,0.00389321468298109,0.020608210258921896,0.005193387454316269,2019
308,665,101.574659594358,4.321694625,101.713223658963,4.201694625,20,14,0.21737023846213305,0.3672503632602012,0.6152181847932757,0.4869843767265235,0.34508998062589047,0.3950218582570773,0.19108703567197105,0.0016685205784204673,0.2660199429824383,0.0013474411112754216,2019
429,848,101.990351788174,4.441694625,102.12891585278,4.321694625,19,18,0.217475216212533,0.11173403397542271,0.9802742093242077,0.6490196253045558,0.5238548630596185,0.8000930427296188,0.09724636615020672,0.008342602892102336,0.15730340080737856,0.0013173991153806724,2018
280,619,101.470736545904,4.261694625,101.609300610509,4.141694625,20,13,0.21755885899608526,0.4837722713463348,0.5087453080089923,0.4340843273652955,0.3657932700007216,0.33344001262826334,0.1944619548294747,0.0033370411568409346,0.6783203780379325,0.0011871281495250856,2019
336,711,101.678582642812,4.261694625,101.817146707418,4.141694625,20,15,0.2179218786601075,0.2834861153373883,0.6953605866329464,0.6243536078361186,0.6894848986047352,0.4593680409452671,0.15894656577195343,0.011123470522803115,0.12859701098175913,0.00385263216592507,2018
724,1255,102.925659224262,5.221694625,103.064223288867,5.101694625,12,27,0.21804326553171252,0.7611978029260027,0.7580232686817633,0.48527757851442915,0.7181772958137379,0.4597775370640409,0.04363674324144156,0.05116796440489433,0.016998116458718356,0.009924885199482437,2017
538,990,102.302120933537,3.901694625,102.440684998142,3.781694625,23,21,0.21820214204369723,0.6352478556830956,0.7366435790047755,0.9604082114589139,0.019791613047396794,0.7183032480447942,0.039681587426041366,0.034482758620689655,0.048730876837390524,0.006313576226215197,2017
533,985,102.302120933537,4.501694625,102.440684998142,4.381694625,18,21,0.21830130669917724,0.48371134686960693,0.890509364906863,0.8230120740496958,0.4432657693846668,0.9529492320166301,0.030820727947287192,0.0033370411568409346,0.1680383112087411,0.000572909187093071,2017
144,374,100.951121303633,6.121694625,101.089685368239,6.001694625,5,8,0.2185238183945209,0.7701992030961768,0.4303548150098225,0.5085537708554627,0.4723497741733936,0.28633360367311256,0.13071524259510284,0.0,0.228363195897085,0.00022700221720549038,2019
454,884,102.094274836629,5.581694625,102.232838901234,5.461694625,9,19,0.2185702819954056,0.8540875937588727,0.4203122372930858,0.40872075891707393,0.7795868925163254,0.38332440946833307,0.1532752744276207,0.058954393770856504,0.05987992602383858,0.02476899431350854,2018
852,1443,103.341351418078,4.741694625,103.479915482684,4.621694625,16,31,0.2186604033381495,0.47207766319079375,0.9965393594822632,0.6393151609468642,0.9297454699568894,0.3495578307380048,0.15825580173510514,0.17018909899888765,0.026911084975432542,0.0653479587880506,2017
742,1273,102.925659224262,3.061694625,103.064223288867,2.941694625,30,27,0.21887046078818442,0.7208849506720795,0.8799078517284228,0.7409573010734013,0.5653630899954797,0.32658293602731836,0.10233182676882593,0.012235817575083427,0.02564071691961543,0.004447210122617913,2018
417,836,101.990351788174,5.881694625,102.12891585278,5.761694625,7,18,0.21901510950546937,0.7801946453306995,0.5714334401073488,0.6619342600050289,0.4341580946189689,0.13186568725822725,0.26189465687224794,0.09232480533926585,0.030555146425820145,0.02465198518715199,2019
335,710,101.678582642812,4.381694625,101.817146707418,4.261694625,19,15,0.21909081452986287,0.24218056548865322,0.7333994668414835,0.5414582127208674,0.3226488220141949,0.4831838405191274,0.18563875091600604,0.0027808676307007787,0.13562866094395318,0.0020199890881830887,2019
253,574,101.36681349745,4.201694625,101.505377562055,4.081694625,21,12,0.21927529258582593,0.6321552845219712,0.3620858236184845,0.5260512375381393,0.7988921500862403,0.28807488070607296,0.1946296971280903,0.0005561735261401557,0.6402744162579057,0.0008569315335316715,2018
468,898,102.094274836629,3.901694625,102.232838901234,3.781694625,23,19,0.21936899010895497,0.5194948783348053,0.7548641545690697,0.771550405625637,0.08961596530438315,0.6396467499232399,0.06514561827928932,0.00389321468298109,0.4773196757965435,0.001834070298703047,2019
670,1174,102.717813127353,3.901694625,102.856377191959,3.781694625,23,25,0.21940777351202206,0.7834438818473133,0.8991209956578261,0.7817158386032738,0.3028649734853773,0.4152334311786513,0.11905488262559344,0.0033370411568409346,0.08203908486486,0.0017777617349244979,2017
678,1182,102.717813127353,2.941694625,102.856377191959,2.821694625,31,25,0.219560474734827,0.7520972037810141,0.7126535401775356,0.8277385238928259,0.5519504816139407,0.2858522212826101,0.1341904308842799,0.00389321468298109,0.03848373517679697,0.0033261592576823147,2017
648,1140,102.613890078899,2.521694625,102.752454143505,2.401694625,35,24,0.21974308804703718,0.7866730176123504,0.6195867687153367,0.9201581527885107,0.6299164656410625,0.22822463039273627,0.11656009786065392,0.017241379310344827,0.04025714302344345,0.012346211585634976,2017
632,1124,102.613890078899,4.441694625,102.752454143505,4.321694625,19,24,0.22014051690301806,0.713145893071558,0.903257731876689,0.7575995873692344,0.3953136337050806,0.8136865148820905,0.0599180656888174,0.0,0.18441854506884778,5.64994863371105e-05,2017
563,1029,102.406043981991,4.801694625,102.544608046596,4.681694625,16,22,0.22044655009308547,0.661707937214154,0.7478469801185783,0.6230821035272635,0.2855468264623563,0.8933222752505717,0.04358720278326044,0.0,0.24895994492329965,9.923106772701249e-05,2019
498,940,102.198197885083,4.441694625,102.336761949688,4.321694625,19,20,0.22061503824977904,0.36974780116709965,0.8909507054854198,0.8506747396815004,0.4623096546309573,0.9368499837230039,0.034084648967941465,0.0,0.152491490123454,0.00018972359248371358,2017
532,984,102.302120933537,4.621694625,102.440684998142,4.501694625,17,21,0.22063625534195108,0.5055926332561711,0.8472546393614727,0.6638113050807851,0.2335733550664677,0.9544983767798204,0.051140052993585705,0.0,0.19206270463010613,8.798360735543633e-05,2019
552,1004,102.302120933537,2.221694625,102.440684998142,2.101694625,37,21,0.22077918202455996,0.7783649442450853,0.7019271895163047,0.958455846664667,0.6063644893370423,0.08833848253637264,0.11654104668030019,0.2335928809788654,0.011199464751633968,0.09839709601361109,2018
27,100,100.327583012908,5.881694625,100.466147077514,5.761694625,7,2,0.22090716549255898,0.9496857522677116,0.3426095140000366,0.2886435344946333,0.9122063390664796,0.026916209127333238,0.17055041296671217,0.11902113459399333,0.12584199285711142,0.03248232235302749,2018
594,1073,102.509967030445,4.981694625,102.648531095051,4.861694625,14,23,0.22136450542311373,0.7512650329690826,0.780216560957895,0.6123959420839886,0.6490289488241657,0.7636819986933906,0.0037371320211595986,0.0,0.18733482727606632,2.629148793125425e-05,2017
565,1031,102.406043981991,4.561694625,102.544608046596,4.441694625,18,22,0.2214209598523867,0.5767148608953963,0.8913505651519466,0.7911547989521128,0.44726984761648386,0.9386021230295426,0.030411762995579864,0.0005561735261401557,0.1207287414585255,0.00028068022629157787,2017
744,1275,102.925659224262,2.821694625,103.064223288867,2.701694625,32,27,0.22154360545879417,0.7233485472816052,0.8862023799723692,0.7901994096638,0.6179735504875844,0.364278289741546,0.07570856617448357,0.0033370411568409346,0.0536838582766698,0.0025379552371613857,2018
667,1171,102.717813127353,4.261694625,102.856377191959,4.141694625,20,25,0.2217592438779865,0.7678394995133114,0.9211709691434297,0.7465856495055425,0.37755063141900974,0.6527742197369792,0.08049088369189346,0.0,0.3611347609870039,4.692677460717717e-05,2017
896,1512,103.445274466532,2.041694625,103.583838531138,1.921694625,39,32,0.22182502341334567,0.6757514367381947,0.8548901172954112,0.6107392355333854,0.4262460061614384,0.2418618771730569,0.3447186236515852,0.011123470522803115,0.1152250005906478,0.0029805620142822147,2019
737,1268,102.925659224262,3.661694625,103.064223288867,3.541694625,25,27,0.2223391218055534,0.7486009490888641,0.8737025175465356,0.6981210758488283,0.5077909346524988,0.3063613567376575,0.12132694303017481,0.009454949944382647,0.06462462948188324,0.002034463678026919,2017
755,1300,103.029582272716,5.401694625,103.168146337321,5.281694625,11,28,0.22238699042606172,0.7998960314719706,0.7225124229869021,0.4252419230769522,0.7067061750518476,0.15672056952215785,0.1199360234501498,0.5161290322580645,0.004972284379652326,0.1949884223846986,2017
455,885,102.094274836629,5.461694625,102.232838901234,5.341694625,10,19,0.22258598299259616,0.7618353715433357,0.5915865961088703,0.6094129528374413,0.8593146753380487,0.5221960864144515,0.10505778585459696,0.0033370411568409346,0.14269581802948844,0.0028881168957909545,2017
661,1165,102.717813127353,4.981694625,102.856377191959,4.861694625,14,25,0.22267204096296478,0.7402361925309329,0.7981852283883858,0.5689330349179199,0.6581023130310687,0.6368592658694006,0.004550623661512589,0.0,0.24412260595331023,2.809614834869525e-07,2017
734,1265,102.925659224262,4.021694625,103.064223288867,3.901694625,22,27,0.222791492123082,0.7490271697738898,0.8154368314098575,0.643166481472276,0.17998949233462289,0.41111365533849265,0.07353968396804914,0.00778642936596218,0.1250242184153428,0.0010826653022877513,2019
