"id","left","top","right","bottom","row_index","col_index","API_18","API_19","Temp_18","Temp_19","Humidity_18","Humidity_19","Precip_18","Precip_19","Wind_18","Wind_19","Vegetation_18","Vegetation_19","Traffic_18","Traffic_19","Building","Altitude","Population_18","Population_19","API_17","Temp_17","Humidity_17","Precip_17","Wind_17","Vegetation_17","Traffic_17","Population_17"
1399,103.237428369624,4.561694625,103.375992434229,4.441694625,18,30,32.3928340385288,52.8804055829094,27.402427593538,27.8182379711197,84.8936412789396,86.4542336481073,4.89066589000736,6.04955270079928,13.0432353097351,13.1977243991455,232803.215849194,229162.48975404,14529.9181945346,14931.9916341451,5,143.028409090909,10.1995040490227,10.671213143125,27.3620312907097,26.8851624384562,86.8420800477598,3.74000227932176,14.0812091090905,236212.636534509,23150.9324016492,10.5242126502774
1400,103.237428369624,4.441694625,103.375992434229,4.321694625,19,30,32.5649180871591,53.1629753261535,27.4173389581577,27.8169226215946,84.9848470035045,86.4640061897152,4.89349337998913,6.03522591419925,12.8198247254842,12.8758965489719,226317.994280559,222315.671952554,13714.7803845927,14440.4194022383,24,41.8579545454545,33.3530168266761,32.3898999586364,27.5190611603951,26.9582638545951,86.9088872210629,3.68251739505873,13.7641916235936,229841.636632336,24656.6627146598,34.0796628377654
1401,103.237428369624,4.321694625,103.375992434229,4.201694625,20,30,32.8716111778464,53.6356282669186,27.443092396355,27.8143466665211,85.088224109385,86.4102520713541,4.87383037225782,5.98117678148818,13.1861574248963,12.8894265867608,205357.373173078,200934.255306793,18319.6639607656,20068.8326073311,32,30.7989130434783,38.0361773810761,39.1804352019565,27.7404714854661,27.1017370646078,87.0078475562694,3.57076279165173,13.9324035113433,208781.456826721,27488.1511213555,39.6196461604989
1402,103.237428369624,4.201694625,103.375992434229,4.081694625,21,30,33.0358150880559,54.0281463411667,27.5137817443129,27.8249100832344,85.1440887732952,86.1789664171371,4.91930187250417,6.03331869791883,13.456577933486,12.7257127245733,213532.579306492,208899.81862272,20611.7016303016,22266.7002793423,7,32.125,35.3728285754262,36.5450255051023,27.7033734756658,27.4207031599139,86.9382869556573,3.56938551811121,13.9006469014859,217201.12920333,27460.2465005718,36.6894125748764
1403,103.237428369624,4.081694625,103.375992434229,3.961694625,22,30,33.1402238896878,54.2947893060553,27.5463360723307,27.8270104052104,85.195581976345,86.0261786953046,4.93166926153429,6.03884839643911,14.0026378755871,12.8159571656978,210567.568457492,205699.497356101,21410.2278155505,22316.2258259059,45,47.8913043478261,48.9646949879946,50.8640326202609,27.6676492866868,27.5953548856931,86.9522128652772,3.53717219644436,14.2704386199764,214387.51808942,24855.533671582,50.8591576555501
1404,103.237428369624,3.961694625,103.375992434229,3.841694625,23,30,33.1622935598768,54.4910033336758,27.584780399601,27.8317986674857,85.1098943487904,85.7103180271907,4.9439690918381,6.02182460179737,15.1363193013963,13.1523642247271,209259.839089886,203640.911694071,21384.3870907528,21126.4379402936,293,49.1931818181818,418.174999274546,424.137829080739,27.4764040779672,27.7519033963005,86.784281507846,3.47294627922592,15.3109337792421,213745.473052514,20421.3387217978,426.728753620928
1405,103.237428369624,3.841694625,103.375992434229,3.721694625,24,30,33.2013878562008,54.7553554775977,27.6225662773337,27.8441923332265,85.0422187676684,85.3412758972364,5.09803587662858,6.22632103238464,14.7662203543881,12.4660509327665,219200.050876522,212601.194417502,17843.998931812,16730.6714330766,890,14.156462585034,1691.22703237101,1709.39706347723,27.2576631920951,27.8467652606295,86.3624505050216,3.56897874373649,14.8725213531039,225750.4326783,16753.9634404495,1745.96290433729
1406,103.237428369624,3.721694625,103.375992434229,3.601694625,25,30,33.3661059147247,55.0702420835729,27.6235392100088,27.8472599017466,84.9599448462987,85.0469532451069,5.18646604984392,6.33408711943376,14.6110416548154,12.286049842294,227910.011006623,220412.003388522,15764.945582428,14663.5307841257,64,10.4022346368715,46.8253044526589,47.822609866526,27.1978587095395,27.8631505836102,86.0498490648605,3.60944094010174,14.6431707446913,236034.627726847,14673.2127126411,48.1870624674538
1407,103.237428369624,3.601694625,103.375992434229,3.481694625,26,30,33.6553429805118,55.5604951765582,27.6116001799762,27.8590535542835,84.8638779838272,84.6496940347623,5.25315539829884,6.3965547736871,14.8818873998885,12.6360589102341,248198.61034943,239416.487573489,12946.304138922,12097.4812267125,32,15.4204545454545,34.7399908473068,35.8228204195057,27.0879910729957,27.8813920959349,85.6977284904291,3.623613768471,14.8102900798349,257718.85695304,12265.3854611852,36.6205367175016
1408,103.237428369624,3.481694625,103.375992434229,3.361694625,27,30,33.8471328341814,55.9391406299721,27.5604116301426,27.8506193160607,85.0228296367132,84.4432429401416,5.40507544799311,6.62168884995046,14.4319123559631,12.5176519394624,237654.561777003,229342.135068154,13304.3468801507,12239.0975725034,0,32.2282608695652,4.43205113142935,4.56798638884783,26.8631871258482,27.8684530007852,85.4789656090089,3.76415207604206,14.2858830360311,246258.715880509,13005.9922584545,4.57011730256288
1409,103.237428369624,3.361694625,103.375992434229,3.241694625,28,30,33.9400199728138,56.1714052722198,27.522304305743,27.8550512832093,85.1776310757299,84.3802789275527,5.45474510574906,6.70177773838805,14.5032055715188,12.7648591199225,238491.591798623,230291.4757396,13179.8614618603,12240.2527953923,0,27.8068181818182,4.13324015602273,4.27249831170455,26.6724196171846,27.856718770586,85.4431817679259,3.83699047979581,14.3010828138962,247023.705627535,12836.2286260556,4.20201373845339
1410,103.237428369624,3.241694625,103.375992434229,3.121694625,29,30,33.9686761713978,56.448330888791,27.4409568866963,27.8606141087968,85.4446422171523,84.3600000215731,5.44020425881128,6.71438597539897,15.1852861906659,13.553863648462,256687.589531159,248264.24807382,12329.8241776314,11653.0064983448,1,27.5568181818182,4.14530933239204,4.38035281882955,26.2979107909985,27.8429218030084,85.5283186200906,3.91969430556466,14.8773342392677,265415.389785209,12448.4316510449,4.39574231207371
