id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Temp_19
1414,103.237428369623970,2.761694625000000,103.375992434229488,2.641694625000000,33,30,"2242",103.340656916,2.689064625,103.430126916,2.599450625,"45","36",27.8332255921728
1415,103.237428369623970,2.641694625000000,103.375992434229488,2.521694624999999,34,30,"2182",103.251186916,2.599450625,103.340656916,2.509836625,"46","35",27.8208793195855
1415,103.237428369623970,2.641694625000000,103.375992434229488,2.521694624999999,34,30,"2243",103.340656916,2.599450625,103.430126916,2.509836625,"46","36",27.8040450650905
1416,103.237428369623970,2.521694624999999,103.375992434229488,2.401694624999999,35,30,"2244",103.340656916,2.509836625,103.430126916,2.420222625,"47","36",27.7580468646189
1416,103.237428369623970,2.521694624999999,103.375992434229488,2.401694624999999,35,30,"2245",103.340656916,2.420222625,103.430126916,2.330608625,"48","36",27.6953505835854
1417,103.237428369623970,2.401694624999999,103.375992434229488,2.281694625000000,36,30,"2185",103.251186916,2.330608625,103.340656916,2.240994625,"49","35",27.6184152952525
1417,103.237428369623970,2.401694624999999,103.375992434229488,2.281694625000000,36,30,"2246",103.340656916,2.330608625,103.430126916,2.240994625,"49","36",27.619468661335
1418,103.237428369623970,2.281694625000000,103.375992434229488,2.161694625000000,37,30,"2186",103.251186916,2.240994625,103.340656916,2.151380625,"50","35",27.5338128111071
1418,103.237428369623970,2.281694625000000,103.375992434229488,2.161694625000000,37,30,"2247",103.340656916,2.240994625,103.430126916,2.151380625,"50","36",27.5424024558582
1419,103.237428369623970,2.161694625000000,103.375992434229488,2.041694625000000,38,30,"2248",103.340656916,2.151380625,103.430126916,2.061766625,"51","36",27.4770122960048
1419,103.237428369623970,2.161694625000000,103.375992434229488,2.041694625000000,38,30,"2249",103.340656916,2.061766625,103.430126916,1.972152625,"52","36",27.4741298122146
1420,103.237428369623970,2.041694625000000,103.375992434229488,1.921694625000000,39,30,"2189",103.251186916,1.972152625,103.340656916,1.882538625,"53","35",27.4524978002232
1420,103.237428369623970,2.041694625000000,103.375992434229488,1.921694625000000,39,30,"2250",103.340656916,1.972152625,103.430126916,1.882538625,"53","36",27.4924473981022
1421,103.237428369623970,1.921694625000000,103.375992434229488,1.801694625000000,40,30,"2190",103.251186916,1.882538625,103.340656916,1.792924625,"54","35",27.4787116504309
1421,103.237428369623970,1.921694625000000,103.375992434229488,1.801694625000000,40,30,"2251",103.340656916,1.882538625,103.430126916,1.792924625,"54","36",27.5259407866905
1422,103.237428369623970,1.801694625000000,103.375992434229488,1.681694625000000,41,30,"2252",103.340656916,1.792924625,103.430126916,1.703310625,"55","36",27.5739298759373
1422,103.237428369623970,1.801694625000000,103.375992434229488,1.681694625000000,41,30,"2253",103.340656916,1.703310625,103.430126916,1.613696625,"56","36",27.6345679431058
1423,103.237428369623970,1.681694625000000,103.375992434229488,1.561694624999999,42,30,"2193",103.251186916,1.613696625,103.340656916,1.524082625,"57","35",27.6526720934852
1423,103.237428369623970,1.681694625000000,103.375992434229488,1.561694624999999,42,30,"2254",103.340656916,1.613696625,103.430126916,1.524082625,"57","36",27.7006916605115
1424,103.237428369623970,1.561694624999999,103.375992434229488,1.441694625000000,43,30,,,,,,,,
1441,103.341351418078105,4.981694625000000,103.479915482683623,4.861694625000000,14,31,,,,,,,,
1442,103.341351418078105,4.861694625000000,103.479915482683623,4.741694625000000,15,31,"2280",103.430126916,4.750186625,103.519596916,4.660572625,"22","37",27.8327206553839
1443,103.341351418078105,4.741694625000000,103.479915482683623,4.621694625000000,16,31,"2281",103.430126916,4.660572625,103.519596916,4.570958625,"23","37",27.8156862846024
1444,103.341351418078105,4.621694625000000,103.479915482683623,4.501694625000000,17,31,"2282",103.430126916,4.570958625,103.519596916,4.481344625,"24","37",27.8132348169152
1445,103.341351418078105,4.501694625000000,103.479915482683623,4.381694625000000,18,31,"2283",103.430126916,4.481344625,103.519596916,4.391730625,"25","37",27.8122095539364
1445,103.341351418078105,4.501694625000000,103.479915482683623,4.381694625000000,18,31,"2284",103.430126916,4.391730625,103.519596916,4.302116625,"26","37",27.8122242657257
1446,103.341351418078105,4.381694625000000,103.479915482683623,4.261694625000000,19,31,"2285",103.430126916,4.302116625,103.519596916,4.212502625,"27","37",27.812123326683
1447,103.341351418078105,4.261694625000000,103.479915482683623,4.141694625000001,20,31,"2286",103.430126916,4.212502625,103.519596916,4.122888625,"28","37",27.8169248874082
1448,103.341351418078105,4.141694625000001,103.479915482683623,4.021694625000001,21,31,,,,,,,,
1449,103.341351418078105,4.021694625000001,103.479915482683623,3.901694625000000,22,31,"2289",103.430126916,3.943660625,103.519596916,3.854046625,"31","37",27.8335017436516
1450,103.341351418078105,3.901694625000000,103.479915482683623,3.781694625000000,23,31,,,,,,,,
1451,103.341351418078105,3.781694625000000,103.479915482683623,3.661694625000000,24,31,,,,,,,,
1452,103.341351418078105,3.661694625000000,103.479915482683623,3.541694625000000,25,31,"2293",103.430126916,3.585204625,103.519596916,3.495590625,"35","37",27.8637435622734
1453,103.341351418078105,3.541694625000000,103.479915482683623,3.421694625000000,26,31,"2294",103.430126916,3.495590625,103.519596916,3.405976625,"36","37",27.86352338684
1454,103.341351418078105,3.421694625000000,103.479915482683623,3.301694625000000,27,31,"2295",103.430126916,3.405976625,103.519596916,3.316362625,"37","37",27.8599586113307
1454,103.341351418078105,3.421694625000000,103.479915482683623,3.301694625000000,27,31,"2296",103.430126916,3.316362625,103.519596916,3.226748625,"38","37",27.8536707028438
1455,103.341351418078105,3.301694625000000,103.479915482683623,3.181694625000000,28,31,"2297",103.430126916,3.226748625,103.519596916,3.137134625,"39","37",27.8485159158621
1456,103.341351418078105,3.181694625000000,103.479915482683623,3.061694625000000,29,31,"2298",103.430126916,3.137134625,103.519596916,3.047520625,"40","37",27.844508547264
1457,103.341351418078105,3.061694625000000,103.479915482683623,2.941694625000000,30,31,"2299",103.430126916,3.047520625,103.519596916,2.957906625,"41","37",27.8371854423364
1457,103.341351418078105,3.061694625000000,103.479915482683623,2.941694625000000,30,31,"2300",103.430126916,2.957906625,103.519596916,2.868292625,"42","37",27.8236608565496
1458,103.341351418078105,2.941694625000000,103.479915482683623,2.821694625000000,31,31,"2301",103.430126916,2.868292625,103.519596916,2.778678625,"43","37",27.8103316649825
1459,103.341351418078105,2.821694625000000,103.479915482683623,2.701694625000000,32,31,"2302",103.430126916,2.778678625,103.519596916,2.689064625,"44","37",27.8152006197264
1460,103.341351418078105,2.701694625000000,103.479915482683623,2.581694625000000,33,31,"2303",103.430126916,2.689064625,103.519596916,2.599450625,"45","37",27.8119358128027
1460,103.341351418078105,2.701694625000000,103.479915482683623,2.581694625000000,33,31,"2304",103.430126916,2.599450625,103.519596916,2.509836625,"46","37",27.7908051053279
1461,103.341351418078105,2.581694625000000,103.479915482683623,2.461694625000000,34,31,"2305",103.430126916,2.509836625,103.519596916,2.420222625,"47","37",27.752608485853
1462,103.341351418078105,2.461694625000000,103.479915482683623,2.341694625000000,35,31,"2306",103.430126916,2.420222625,103.519596916,2.330608625,"48","37",27.6967462022246
1463,103.341351418078105,2.341694625000000,103.479915482683623,2.221694625000000,36,31,"2307",103.430126916,2.330608625,103.519596916,2.240994625,"49","37",27.6342816506465
1463,103.341351418078105,2.341694625000000,103.479915482683623,2.221694625000000,36,31,"2308",103.430126916,2.240994625,103.519596916,2.151380625,"50","37",27.5749434903653
1464,103.341351418078105,2.221694625000000,103.479915482683623,2.101694624999999,37,31,"2309",103.430126916,2.151380625,103.519596916,2.061766625,"51","37",27.5333029162846
1465,103.341351418078105,2.101694624999999,103.479915482683623,1.981694624999999,38,31,"2310",103.430126916,2.061766625,103.519596916,1.972152625,"52","37",27.5269267023379
1466,103.341351418078105,1.981694624999999,103.479915482683623,1.861694625000000,39,31,"2311",103.430126916,1.972152625,103.519596916,1.882538625,"53","37",27.5468135146122
1466,103.341351418078105,1.981694624999999,103.479915482683623,1.861694625000000,39,31,"2312",103.430126916,1.882538625,103.519596916,1.792924625,"54","37",27.5833816435196
1467,103.341351418078105,1.861694625000000,103.479915482683623,1.741694625000000,40,31,"2313",103.430126916,1.792924625,103.519596916,1.703310625,"55","37",27.635056534787
1468,103.341351418078105,1.741694625000000,103.479915482683623,1.621694625000000,41,31,"2314",103.430126916,1.703310625,103.519596916,1.613696625,"56","37",27.6965947499403
1469,103.341351418078105,1.621694625000000,103.479915482683623,1.501694625000000,42,31,"2315",103.430126916,1.613696625,103.519596916,1.524082625,"57","37",27.7621574298126
1469,103.341351418078105,1.621694625000000,103.479915482683623,1.501694625000000,42,31,"2316",103.430126916,1.524082625,103.519596916,1.434468625,"58","37",27.8270089738431
1470,103.341351418078105,1.501694625000000,103.479915482683623,1.381694625000000,43,31,"2317",103.430126916,1.434468625,103.519596916,1.344854625,"59","37",27.8851913036187
1471,103.341351418078105,1.381694625000000,103.479915482683623,1.261694625000000,44,31,,,,,,,,
1489,103.445274466532240,4.801694625000000,103.583838531137758,4.681694625000000,16,32,,,,,,,,
1490,103.445274466532240,4.681694625000000,103.583838531137758,4.561694625000000,17,32,,,,,,,,
1491,103.445274466532240,4.561694625000000,103.583838531137758,4.441694625000000,18,32,,,,,,,,
1492,103.445274466532240,4.441694625000000,103.583838531137758,4.321694624999999,19,32,"2345",103.519596916,4.391730625,103.609066916,4.302116625,"26","38",27.8195709785447
1493,103.445274466532240,4.321694624999999,103.583838531137758,4.201694625000000,20,32,"2346",103.519596916,4.302116625,103.609066916,4.212502625,"27","38",27.8214964613903
1502,103.445274466532240,3.241694625000000,103.583838531137758,3.121694625000000,29,32,,,,,,,,
1503,103.445274466532240,3.121694625000000,103.583838531137758,3.001694625000000,30,32,,,,,,,,
1504,103.445274466532240,3.001694625000000,103.583838531137758,2.881694625000000,31,32,,,,,,,,
1505,103.445274466532240,2.881694625000000,103.583838531137758,2.761694625000000,32,32,"2363",103.519596916,2.778678625,103.609066916,2.689064625,"44","38",27.7974570748923
1506,103.445274466532240,2.761694625000000,103.583838531137758,2.641694625000000,33,32,"2364",103.519596916,2.689064625,103.609066916,2.599450625,"45","38",27.7968019786234
1507,103.445274466532240,2.641694625000000,103.583838531137758,2.521694624999999,34,32,"2365",103.519596916,2.599450625,103.609066916,2.509836625,"46","38",27.7811904576207
1508,103.445274466532240,2.521694624999999,103.583838531137758,2.401694624999999,35,32,"2366",103.519596916,2.509836625,103.609066916,2.420222625,"47","38",27.7498919058072
1508,103.445274466532240,2.521694624999999,103.583838531137758,2.401694624999999,35,32,"2367",103.519596916,2.420222625,103.609066916,2.330608625,"48","38",27.7040202467099
1509,103.445274466532240,2.401694624999999,103.583838531137758,2.281694625000000,36,32,"2368",103.519596916,2.330608625,103.609066916,2.240994625,"49","38",27.6557374811166
1510,103.445274466532240,2.281694625000000,103.583838531137758,2.161694625000000,37,32,"2369",103.519596916,2.240994625,103.609066916,2.151380625,"50","38",27.612286466641
1511,103.445274466532240,2.161694625000000,103.583838531137758,2.041694625000000,38,32,"2370",103.519596916,2.151380625,103.609066916,2.061766625,"51","38",27.5874524586695
1511,103.445274466532240,2.161694625000000,103.583838531137758,2.041694625000000,38,32,"2371",103.519596916,2.061766625,103.609066916,1.972152625,"52","38",27.587784308755
1512,103.445274466532240,2.041694625000000,103.583838531137758,1.921694625000000,39,32,"2372",103.519596916,1.972152625,103.609066916,1.882538625,"53","38",27.6112101097709
1513,103.445274466532240,1.921694625000000,103.583838531137758,1.801694625000000,40,32,"2373",103.519596916,1.882538625,103.609066916,1.792924625,"54","38",27.6528339379899
1514,103.445274466532240,1.801694625000000,103.583838531137758,1.681694625000000,41,32,"2374",103.519596916,1.792924625,103.609066916,1.703310625,"55","38",27.706974019428
1514,103.445274466532240,1.801694625000000,103.583838531137758,1.681694625000000,41,32,"2375",103.519596916,1.703310625,103.609066916,1.613696625,"56","38",27.7686425932467
1515,103.445274466532240,1.681694625000000,103.583838531137758,1.561694624999999,42,32,"2376",103.519596916,1.613696625,103.609066916,1.524082625,"57","38",27.8337658143176
1516,103.445274466532240,1.561694624999999,103.583838531137758,1.441694625000000,43,32,"2377",103.519596916,1.524082625,103.609066916,1.434468625,"58","38",27.8989964399189
1517,103.445274466532240,1.441694625000000,103.583838531137758,1.321694625000000,44,32,"2378",103.519596916,1.434468625,103.609066916,1.344854625,"59","38",27.9567496807112
1517,103.445274466532240,1.441694625000000,103.583838531137758,1.321694625000000,44,32,"2379",103.519596916,1.344854625,103.609066916,1.255240625,"60","38",27.9979777862288
1518,103.445274466532240,1.321694625000000,103.583838531137758,1.201694625000000,45,32,,,,,,,,
1551,103.549197514986375,2.821694625000000,103.687761579591893,2.701694625000000,32,33,,,,,,,,
1552,103.549197514986375,2.701694625000000,103.687761579591893,2.581694625000000,33,33,"2425",103.609066916,2.689064625,103.698536916,2.599450625,"45","39",27.7933988992639
1552,103.549197514986375,2.701694625000000,103.687761579591893,2.581694625000000,33,33,"2426",103.609066916,2.599450625,103.698536916,2.509836625,"46","39",27.7801917665288
1553,103.549197514986375,2.581694625000000,103.687761579591893,2.461694625000000,34,33,"2427",103.609066916,2.509836625,103.698536916,2.420222625,"47","39",27.7537494472924
1554,103.549197514986375,2.461694625000000,103.687761579591893,2.341694625000000,35,33,"2428",103.609066916,2.420222625,103.698536916,2.330608625,"48","39",27.7179566433922
1555,103.549197514986375,2.341694625000000,103.687761579591893,2.221694625000000,36,33,"2429",103.609066916,2.330608625,103.698536916,2.240994625,"49","39",27.6817746212795
1555,103.549197514986375,2.341694625000000,103.687761579591893,2.221694625000000,36,33,"2430",103.609066916,2.240994625,103.698536916,2.151380625,"50","39",27.6541031742521
1556,103.549197514986375,2.221694625000000,103.687761579591893,2.101694624999999,37,33,"2431",103.609066916,2.151380625,103.698536916,2.061766625,"51","39",27.6441529796273
1557,103.549197514986375,2.101694624999999,103.687761579591893,1.981694624999999,38,33,"2432",103.609066916,2.061766625,103.698536916,1.972152625,"52","39",27.6542820645382
1558,103.549197514986375,1.981694624999999,103.687761579591893,1.861694625000000,39,33,"2433",103.609066916,1.972152625,103.698536916,1.882538625,"53","39",27.6840389323234
1558,103.549197514986375,1.981694624999999,103.687761579591893,1.861694625000000,39,33,"2434",103.609066916,1.882538625,103.698536916,1.792924625,"54","39",27.7288296171365
1559,103.549197514986375,1.861694625000000,103.687761579591893,1.741694625000000,40,33,"2435",103.609066916,1.792924625,103.698536916,1.703310625,"55","39",27.7856054085952
1560,103.549197514986375,1.741694625000000,103.687761579591893,1.621694625000000,41,33,"2436",103.609066916,1.703310625,103.698536916,1.613696625,"56","39",27.8488817322764
1561,103.549197514986375,1.621694625000000,103.687761579591893,1.501694625000000,42,33,"2437",103.609066916,1.613696625,103.698536916,1.524082625,"57","39",27.912722019073
1561,103.549197514986375,1.621694625000000,103.687761579591893,1.501694625000000,42,33,"2438",103.609066916,1.524082625,103.698536916,1.434468625,"58","39",27.9809517381926
1562,103.549197514986375,1.501694625000000,103.687761579591893,1.381694625000000,43,33,"2439",103.609066916,1.434468625,103.698536916,1.344854625,"59","39",28.0412243826261
1563,103.549197514986375,1.381694625000000,103.687761579591893,1.261694625000000,44,33,"2440",103.609066916,1.344854625,103.698536916,1.255240625,"60","39",28.0766081883316
1598,103.653120563440510,2.761694625000000,103.791684628046028,2.641694625000000,33,34,,,,,,,,
1599,103.653120563440510,2.641694625000000,103.791684628046028,2.521694624999999,34,34,"2487",103.698536916,2.599450625,103.788006916,2.509836625,"46","40",27.7878939109431
1600,103.653120563440510,2.521694624999999,103.791684628046028,2.401694624999999,35,34,"2488",103.698536916,2.509836625,103.788006916,2.420222625,"47","40",27.7662623447313
1600,103.653120563440510,2.521694624999999,103.791684628046028,2.401694624999999,35,34,"2489",103.698536916,2.420222625,103.788006916,2.330608625,"48","40",27.7399175792305
